sale_id,sale_date,year_number,month_number,day_number,day_of_week,customer_code,customer_name,product_code,product_name,category_name,zone_name,salesman_name,warehouse_name,quantity,unit_price,discount_percentage,total_sales
SALE-00758,2025-03-11,2025,3,11,2,CUST-006,Cliente 6,PROD-006,Producto Alimentos 6,Alimentos,Ambato,Vendedor 1,Bodega Sur,17,6.1,0,103.7
SALE-01030,2025-03-11,2025,3,11,2,CUST-029,Cliente 29,PROD-001,Producto Alimentos 1,Alimentos,Quito,Vendedor 8,Bodega Norte,1,3.26,0,3.26
SALE-02003,2025-03-11,2025,3,11,2,CUST-047,Cliente 47,PROD-011,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 3,Bodega Principal,8,2.45,0,19.6
SALE-02056,2025-03-11,2025,3,11,2,CUST-016,Cliente 16,PROD-007,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 6,Bodega Sur,5,1.39,0,6.95
SALE-02329,2025-03-11,2025,3,11,2,CUST-031,Cliente 31,PROD-021,Producto Cuidado Personal 3,Cuidado Personal,Guayaquil,Vendedor 1,Bodega Principal,3,17.06,5,48.62
SALE-02592,2025-03-11,2025,3,11,2,CUST-029,Cliente 29,PROD-001,Producto Alimentos 1,Alimentos,Cuenca,Vendedor 4,Bodega Sur,6,3.26,15,16.63
SALE-02708,2025-03-11,2025,3,11,2,CUST-036,Cliente 36,PROD-003,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 4,Bodega Sur,6,4.94,15,25.19
SALE-02821,2025-03-11,2025,3,11,2,CUST-019,Cliente 19,PROD-024,Producto Cuidado Personal 6,Cuidado Personal,Guayaquil,Vendedor 8,Bodega Sur,3,8.91,15,22.72
SALE-02936,2025-03-11,2025,3,11,2,CUST-045,Cliente 45,PROD-017,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 4,Bodega Sur,10,8.63,0,86.3
SALE-00441,2025-03-12,2025,3,12,3,CUST-008,Cliente 8,PROD-009,Producto Bebidas 3,Bebidas,Cuenca,Vendedor 6,Bodega Norte,14,1.05,0,14.7
SALE-00674,2025-03-12,2025,3,12,3,CUST-045,Cliente 45,PROD-006,Producto Alimentos 6,Alimentos,Quito,Vendedor 8,Bodega Norte,2,6.1,0,12.2
SALE-01548,2025-03-12,2025,3,12,3,CUST-041,Cliente 41,PROD-002,Producto Alimentos 2,Alimentos,Manta,Vendedor 8,Bodega Norte,13,3.4,0,44.2
SALE-00296,2025-03-13,2025,3,13,4,CUST-042,Cliente 42,PROD-018,Producto Limpieza 6,Limpieza,Manta,Vendedor 2,Bodega Sur,15,6.22,20,74.64
SALE-00387,2025-03-13,2025,3,13,4,CUST-037,Cliente 37,PROD-008,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 2,Bodega Sur,20,2.52,5,47.88
SALE-00715,2025-03-13,2025,3,13,4,CUST-018,Cliente 18,PROD-009,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 7,Bodega Norte,13,1.05,0,13.65
SALE-00741,2025-03-13,2025,3,13,4,CUST-003,Cliente 3,PROD-002,Producto Alimentos 2,Alimentos,Quito,Vendedor 6,Bodega Principal,15,3.4,5,48.45
SALE-01440,2025-03-13,2025,3,13,4,CUST-006,Cliente 6,PROD-016,Producto Limpieza 4,Limpieza,Manta,Vendedor 1,Bodega Norte,11,10.36,0,113.96
SALE-02483,2025-03-13,2025,3,13,4,CUST-045,Cliente 45,PROD-006,Producto Alimentos 6,Alimentos,Quito,Vendedor 4,Bodega Sur,5,6.1,0,30.5
SALE-02565,2025-03-13,2025,3,13,4,CUST-030,Cliente 30,PROD-005,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 6,Bodega Principal,15,7.1,0,106.5
SALE-00031,2025-03-14,2025,3,14,5,CUST-050,Cliente 50,PROD-027,Producto Electrodomésticos 3,Electrodomésticos,Quito,Vendedor 8,Bodega Norte,22,102.7,5,2146.43
SALE-00164,2025-03-14,2025,3,14,5,CUST-010,Cliente 10,PROD-008,Producto Bebidas 2,Bebidas,Cuenca,Vendedor 7,Bodega Principal,23,2.52,20,46.37
SALE-01395,2025-03-14,2025,3,14,5,CUST-049,Cliente 49,PROD-017,Producto Limpieza 5,Limpieza,Cuenca,Vendedor 3,Bodega Principal,14,8.63,20,96.66
SALE-01884,2025-03-14,2025,3,14,5,CUST-015,Cliente 15,PROD-009,Producto Bebidas 3,Bebidas,Quito,Vendedor 6,Bodega Norte,10,1.05,0,10.5
SALE-01950,2025-03-14,2025,3,14,5,CUST-048,Cliente 48,PROD-013,Producto Limpieza 1,Limpieza,Guayaquil,Vendedor 2,Bodega Sur,5,11.97,5,56.86
SALE-02053,2025-03-14,2025,3,14,5,CUST-036,Cliente 36,PROD-001,Producto Alimentos 1,Alimentos,Cuenca,Vendedor 3,Bodega Norte,3,3.26,0,9.78
SALE-02324,2025-03-14,2025,3,14,5,CUST-035,Cliente 35,PROD-004,Producto Alimentos 4,Alimentos,Quito,Vendedor 4,Bodega Principal,7,2.66,5,17.69
SALE-02448,2025-03-14,2025,3,14,5,CUST-029,Cliente 29,PROD-014,Producto Limpieza 2,Limpieza,Guayaquil,Vendedor 5,Bodega Sur,6,7.73,10,41.74
SALE-02461,2025-03-14,2025,3,14,5,CUST-008,Cliente 8,PROD-004,Producto Alimentos 4,Alimentos,Cuenca,Vendedor 6,Bodega Principal,11,2.66,15,24.87
SALE-02471,2025-03-14,2025,3,14,5,CUST-017,Cliente 17,PROD-001,Producto Alimentos 1,Alimentos,Quito,Vendedor 1,Bodega Norte,3,3.26,15,8.31
SALE-02508,2025-03-14,2025,3,14,5,CUST-014,Cliente 14,PROD-024,Producto Cuidado Personal 6,Cuidado Personal,Cuenca,Vendedor 2,Bodega Principal,23,8.91,5,194.68
SALE-02526,2025-03-14,2025,3,14,5,CUST-030,Cliente 30,PROD-005,Producto Alimentos 5,Alimentos,Quito,Vendedor 4,Bodega Principal,5,7.1,5,33.73
SALE-00023,2025-03-15,2025,3,15,6,CUST-020,Cliente 20,PROD-021,Producto Cuidado Personal 3,Cuidado Personal,Cuenca,Vendedor 1,Bodega Norte,27,17.06,10,414.56
SALE-00172,2025-03-15,2025,3,15,6,CUST-050,Cliente 50,PROD-007,Producto Bebidas 1,Bebidas,Quito,Vendedor 2,Bodega Norte,12,1.39,0,16.68
SALE-00359,2025-03-15,2025,3,15,6,CUST-003,Cliente 3,PROD-005,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 5,Bodega Principal,12,7.1,0,85.2
SALE-00362,2025-03-15,2025,3,15,6,CUST-001,Cliente 1,PROD-008,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 1,Bodega Principal,17,2.52,0,42.84
SALE-00573,2025-03-15,2025,3,15,6,CUST-005,Cliente 5,PROD-030,Producto Electrodomésticos 6,Electrodomésticos,Quito,Vendedor 4,Bodega Norte,15,110.13,15,1404.16
SALE-01253,2025-03-15,2025,3,15,6,CUST-050,Cliente 50,PROD-008,Producto Bebidas 2,Bebidas,Cuenca,Vendedor 7,Bodega Principal,24,2.52,5,57.46
SALE-02090,2025-03-15,2025,3,15,6,CUST-039,Cliente 39,PROD-006,Producto Alimentos 6,Alimentos,Cuenca,Vendedor 5,Bodega Principal,4,6.1,0,24.4
SALE-02148,2025-03-15,2025,3,15,6,CUST-036,Cliente 36,PROD-005,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 3,Bodega Principal,6,7.1,20,34.08
SALE-02504,2025-03-15,2025,3,15,6,CUST-037,Cliente 37,PROD-020,Producto Cuidado Personal 2,Cuidado Personal,Cuenca,Vendedor 6,Bodega Sur,14,11.28,20,126.34
SALE-02583,2025-03-15,2025,3,15,6,CUST-021,Cliente 21,PROD-017,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 6,Bodega Norte,12,8.63,10,93.2
SALE-02694,2025-03-15,2025,3,15,6,CUST-044,Cliente 44,PROD-007,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 2,Bodega Principal,7,1.39,5,9.24
SALE-02907,2025-03-15,2025,3,15,6,CUST-009,Cliente 9,PROD-007,Producto Bebidas 1,Bebidas,Quito,Vendedor 2,Bodega Sur,22,1.39,20,24.46
SALE-00053,2025-03-16,2025,3,16,7,CUST-023,Cliente 23,PROD-012,Producto Bebidas 6,Bebidas,Quito,Vendedor 8,Bodega Norte,2,1.17,10,2.11
SALE-00211,2025-03-16,2025,3,16,7,CUST-049,Cliente 49,PROD-008,Producto Bebidas 2,Bebidas,Quito,Vendedor 8,Bodega Sur,26,2.52,15,55.69
SALE-00253,2025-03-16,2025,3,16,7,CUST-018,Cliente 18,PROD-001,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 5,Bodega Sur,2,3.26,0,6.52
SALE-00879,2025-03-16,2025,3,16,7,CUST-034,Cliente 34,PROD-009,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 6,Bodega Principal,1,1.05,0,1.05
SALE-01231,2025-03-16,2025,3,16,7,CUST-047,Cliente 47,PROD-002,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 4,Bodega Principal,24,3.4,20,65.28
SALE-01404,2025-03-16,2025,3,16,7,CUST-013,Cliente 13,PROD-011,Producto Bebidas 5,Bebidas,Quito,Vendedor 8,Bodega Sur,17,2.45,10,37.49
SALE-01556,2025-03-16,2025,3,16,7,CUST-046,Cliente 46,PROD-016,Producto Limpieza 4,Limpieza,Cuenca,Vendedor 2,Bodega Principal,29,10.36,10,270.4
SALE-01727,2025-03-16,2025,3,16,7,CUST-010,Cliente 10,PROD-018,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 3,Bodega Norte,25,6.22,5,147.72
SALE-01840,2025-03-16,2025,3,16,7,CUST-008,Cliente 8,PROD-008,Producto Bebidas 2,Bebidas,Manta,Vendedor 1,Bodega Sur,12,2.52,0,30.24
SALE-02129,2025-03-16,2025,3,16,7,CUST-045,Cliente 45,PROD-001,Producto Alimentos 1,Alimentos,Quito,Vendedor 5,Bodega Principal,2,3.26,20,5.22
SALE-02446,2025-03-16,2025,3,16,7,CUST-021,Cliente 21,PROD-017,Producto Limpieza 5,Limpieza,Manta,Vendedor 7,Bodega Sur,10,8.63,0,86.3
SALE-02752,2025-03-16,2025,3,16,7,CUST-031,Cliente 31,PROD-001,Producto Alimentos 1,Alimentos,Manta,Vendedor 3,Bodega Principal,19,3.26,20,49.55
SALE-02788,2025-03-16,2025,3,16,7,CUST-011,Cliente 11,PROD-007,Producto Bebidas 1,Bebidas,Manta,Vendedor 4,Bodega Norte,6,1.39,10,7.51
SALE-02838,2025-03-16,2025,3,16,7,CUST-019,Cliente 19,PROD-008,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 8,Bodega Sur,3,2.52,0,7.56
SALE-00611,2025-03-17,2025,3,17,1,CUST-024,Cliente 24,PROD-004,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 5,Bodega Principal,15,2.66,15,33.92
SALE-01137,2025-03-17,2025,3,17,1,CUST-039,Cliente 39,PROD-012,Producto Bebidas 6,Bebidas,Quito,Vendedor 3,Bodega Principal,18,1.17,10,18.95
SALE-01613,2025-03-17,2025,3,17,1,CUST-008,Cliente 8,PROD-002,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 4,Bodega Sur,14,3.4,0,47.6
SALE-01707,2025-03-17,2025,3,17,1,CUST-028,Cliente 28,PROD-007,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 3,Bodega Principal,9,1.39,20,10.01
SALE-00059,2025-03-18,2025,3,18,2,CUST-024,Cliente 24,PROD-012,Producto Bebidas 6,Bebidas,Quito,Vendedor 6,Bodega Sur,20,1.17,0,23.4
SALE-00917,2025-03-18,2025,3,18,2,CUST-026,Cliente 26,PROD-006,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 7,Bodega Norte,6,6.1,15,31.11
SALE-02562,2025-03-18,2025,3,18,2,CUST-042,Cliente 42,PROD-004,Producto Alimentos 4,Alimentos,Quito,Vendedor 8,Bodega Sur,1,2.66,10,2.39
SALE-02773,2025-03-18,2025,3,18,2,CUST-023,Cliente 23,PROD-003,Producto Alimentos 3,Alimentos,Quito,Vendedor 5,Bodega Principal,15,4.94,0,74.1
SALE-00808,2025-03-19,2025,3,19,3,CUST-023,Cliente 23,PROD-007,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 5,Bodega Sur,18,1.39,20,20.02
SALE-00928,2025-03-19,2025,3,19,3,CUST-026,Cliente 26,PROD-016,Producto Limpieza 4,Limpieza,Ambato,Vendedor 5,Bodega Principal,12,10.36,15,105.67
SALE-01555,2025-03-19,2025,3,19,3,CUST-044,Cliente 44,PROD-007,Producto Bebidas 1,Bebidas,Manta,Vendedor 1,Bodega Principal,11,1.39,20,12.23
SALE-01815,2025-03-19,2025,3,19,3,CUST-004,Cliente 4,PROD-001,Producto Alimentos 1,Alimentos,Quito,Vendedor 4,Bodega Sur,12,3.26,0,39.12
SALE-02167,2025-03-19,2025,3,19,3,CUST-038,Cliente 38,PROD-020,Producto Cuidado Personal 2,Cuidado Personal,Manta,Vendedor 6,Bodega Sur,8,11.28,0,90.24
SALE-00408,2025-03-20,2025,3,20,4,CUST-013,Cliente 13,PROD-003,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 6,Bodega Norte,5,4.94,0,24.7
SALE-00841,2025-03-20,2025,3,20,4,CUST-001,Cliente 1,PROD-005,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 8,Bodega Norte,16,7.1,0,113.6
SALE-01643,2025-03-20,2025,3,20,4,CUST-023,Cliente 23,PROD-012,Producto Bebidas 6,Bebidas,Cuenca,Vendedor 5,Bodega Norte,4,1.17,20,3.74
SALE-01741,2025-03-20,2025,3,20,4,CUST-012,Cliente 12,PROD-006,Producto Alimentos 6,Alimentos,Quito,Vendedor 7,Bodega Norte,11,6.1,5,63.74
SALE-02127,2025-03-20,2025,3,20,4,CUST-016,Cliente 16,PROD-001,Producto Alimentos 1,Alimentos,Ambato,Vendedor 1,Bodega Sur,16,3.26,0,52.16
SALE-02337,2025-03-20,2025,3,20,4,CUST-025,Cliente 25,PROD-019,Producto Cuidado Personal 1,Cuidado Personal,Guayaquil,Vendedor 4,Bodega Principal,6,9.43,5,53.75
SALE-02633,2025-03-20,2025,3,20,4,CUST-029,Cliente 29,PROD-008,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 4,Bodega Principal,5,2.52,5,11.97
SALE-02748,2025-03-20,2025,3,20,4,CUST-046,Cliente 46,PROD-012,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 7,Bodega Sur,3,1.17,0,3.51
SALE-02811,2025-03-20,2025,3,20,4,CUST-046,Cliente 46,PROD-011,Producto Bebidas 5,Bebidas,Manta,Vendedor 4,Bodega Principal,9,2.45,5,20.95
SALE-00870,2025-03-21,2025,3,21,5,CUST-011,Cliente 11,PROD-021,Producto Cuidado Personal 3,Cuidado Personal,Cuenca,Vendedor 4,Bodega Norte,3,17.06,0,51.18
SALE-01072,2025-03-21,2025,3,21,5,CUST-001,Cliente 1,PROD-009,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 5,Bodega Principal,12,1.05,10,11.34
SALE-01450,2025-03-21,2025,3,21,5,CUST-011,Cliente 11,PROD-023,Producto Cuidado Personal 5,Cuidado Personal,Cuenca,Vendedor 8,Bodega Norte,22,11.25,0,247.5
SALE-01493,2025-03-21,2025,3,21,5,CUST-040,Cliente 40,PROD-019,Producto Cuidado Personal 1,Cuidado Personal,Quito,Vendedor 7,Bodega Norte,6,9.43,15,48.09
SALE-01572,2025-03-21,2025,3,21,5,CUST-049,Cliente 49,PROD-002,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 5,Bodega Norte,10,3.4,0,34.0
SALE-01599,2025-03-21,2025,3,21,5,CUST-005,Cliente 5,PROD-007,Producto Bebidas 1,Bebidas,Quito,Vendedor 3,Bodega Norte,7,1.39,15,8.27
SALE-01634,2025-03-21,2025,3,21,5,CUST-011,Cliente 11,PROD-004,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 5,Bodega Sur,19,2.66,0,50.54
SALE-02073,2025-03-21,2025,3,21,5,CUST-012,Cliente 12,PROD-001,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 3,Bodega Norte,7,3.26,15,19.4
SALE-02740,2025-03-21,2025,3,21,5,CUST-003,Cliente 3,PROD-019,Producto Cuidado Personal 1,Cuidado Personal,Guayaquil,Vendedor 3,Bodega Sur,17,9.43,0,160.31
SALE-01046,2025-03-22,2025,3,22,6,CUST-025,Cliente 25,PROD-024,Producto Cuidado Personal 6,Cuidado Personal,Manta,Vendedor 3,Bodega Principal,20,8.91,20,142.56
SALE-02065,2025-03-22,2025,3,22,6,CUST-001,Cliente 1,PROD-017,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 2,Bodega Norte,14,8.63,0,120.82
SALE-02214,2025-03-22,2025,3,22,6,CUST-008,Cliente 8,PROD-010,Producto Bebidas 4,Bebidas,Cuenca,Vendedor 7,Bodega Principal,21,1.38,0,28.98
SALE-02248,2025-03-22,2025,3,22,6,CUST-017,Cliente 17,PROD-001,Producto Alimentos 1,Alimentos,Cuenca,Vendedor 1,Bodega Principal,1,3.26,15,2.77
SALE-02622,2025-03-22,2025,3,22,6,CUST-050,Cliente 50,PROD-005,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 5,Bodega Sur,7,7.1,5,47.21
SALE-00068,2025-03-23,2025,3,23,7,CUST-048,Cliente 48,PROD-002,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 4,Bodega Norte,4,3.4,0,13.6
SALE-00885,2025-03-23,2025,3,23,7,CUST-013,Cliente 13,PROD-006,Producto Alimentos 6,Alimentos,Quito,Vendedor 3,Bodega Sur,25,6.1,20,122.0
SALE-01427,2025-03-23,2025,3,23,7,CUST-045,Cliente 45,PROD-002,Producto Alimentos 2,Alimentos,Quito,Vendedor 7,Bodega Sur,4,3.4,15,11.56
SALE-01713,2025-03-23,2025,3,23,7,CUST-001,Cliente 1,PROD-002,Producto Alimentos 2,Alimentos,Quito,Vendedor 3,Bodega Sur,7,3.4,20,19.04
SALE-02289,2025-03-23,2025,3,23,7,CUST-009,Cliente 9,PROD-011,Producto Bebidas 5,Bebidas,Quito,Vendedor 3,Bodega Principal,8,2.45,20,15.68
SALE-00020,2025-03-24,2025,3,24,1,CUST-027,Cliente 27,PROD-002,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 8,Bodega Principal,16,3.4,20,43.52
SALE-00521,2025-03-24,2025,3,24,1,CUST-030,Cliente 30,PROD-008,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 6,Bodega Principal,14,2.52,5,33.52
SALE-00716,2025-03-24,2025,3,24,1,CUST-026,Cliente 26,PROD-003,Producto Alimentos 3,Alimentos,Cuenca,Vendedor 1,Bodega Sur,8,4.94,0,39.52
SALE-01091,2025-03-24,2025,3,24,1,CUST-012,Cliente 12,PROD-009,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 7,Bodega Sur,9,1.05,0,9.45
SALE-01122,2025-03-24,2025,3,24,1,CUST-013,Cliente 13,PROD-008,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 4,Bodega Norte,9,2.52,5,21.55
SALE-01389,2025-03-24,2025,3,24,1,CUST-019,Cliente 19,PROD-004,Producto Alimentos 4,Alimentos,Manta,Vendedor 4,Bodega Norte,16,2.66,5,40.43
SALE-01666,2025-03-24,2025,3,24,1,CUST-012,Cliente 12,PROD-022,Producto Cuidado Personal 4,Cuidado Personal,Quito,Vendedor 6,Bodega Sur,20,6.79,0,135.8
SALE-01975,2025-03-24,2025,3,24,1,CUST-010,Cliente 10,PROD-001,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 5,Bodega Norte,2,3.26,10,5.87
SALE-02176,2025-03-24,2025,3,24,1,CUST-006,Cliente 6,PROD-005,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 2,Bodega Principal,11,7.1,5,74.19
SALE-02536,2025-03-24,2025,3,24,1,CUST-012,Cliente 12,PROD-002,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 6,Bodega Norte,2,3.4,15,5.78
SALE-00303,2025-03-25,2025,3,25,2,CUST-024,Cliente 24,PROD-009,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 4,Bodega Sur,2,1.05,0,2.1
SALE-00306,2025-03-25,2025,3,25,2,CUST-046,Cliente 46,PROD-030,Producto Electrodomésticos 6,Electrodomésticos,Manta,Vendedor 7,Bodega Principal,14,110.13,10,1387.64
SALE-00694,2025-03-25,2025,3,25,2,CUST-008,Cliente 8,PROD-005,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 4,Bodega Principal,13,7.1,0,92.3
SALE-01186,2025-03-25,2025,3,25,2,CUST-048,Cliente 48,PROD-009,Producto Bebidas 3,Bebidas,Manta,Vendedor 5,Bodega Principal,5,1.05,10,4.73
SALE-01387,2025-03-25,2025,3,25,2,CUST-003,Cliente 3,PROD-004,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 1,Bodega Principal,7,2.66,15,15.83
SALE-02172,2025-03-25,2025,3,25,2,CUST-048,Cliente 48,PROD-005,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 6,Bodega Principal,10,7.1,15,60.35
SALE-00330,2025-03-26,2025,3,26,3,CUST-011,Cliente 11,PROD-011,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 6,Bodega Sur,14,2.45,0,34.3
SALE-00829,2025-03-26,2025,3,26,3,CUST-004,Cliente 4,PROD-002,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 7,Bodega Norte,6,3.4,0,20.4
SALE-01114,2025-03-26,2025,3,26,3,CUST-021,Cliente 21,PROD-026,Producto Electrodomésticos 2,Electrodomésticos,Guayaquil,Vendedor 1,Bodega Sur,5,170.83,0,854.15
SALE-01309,2025-03-26,2025,3,26,3,CUST-018,Cliente 18,PROD-006,Producto Alimentos 6,Alimentos,Quito,Vendedor 4,Bodega Sur,13,6.1,0,79.3
SALE-01853,2025-03-26,2025,3,26,3,CUST-034,Cliente 34,PROD-001,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 3,Bodega Norte,10,3.26,5,30.97
SALE-01937,2025-03-26,2025,3,26,3,CUST-047,Cliente 47,PROD-021,Producto Cuidado Personal 3,Cuidado Personal,Guayaquil,Vendedor 1,Bodega Norte,10,17.06,15,145.01
SALE-02871,2025-03-26,2025,3,26,3,CUST-009,Cliente 9,PROD-027,Producto Electrodomésticos 3,Electrodomésticos,Guayaquil,Vendedor 2,Bodega Norte,12,102.7,5,1170.78
SALE-00202,2025-03-27,2025,3,27,4,CUST-004,Cliente 4,PROD-030,Producto Electrodomésticos 6,Electrodomésticos,Guayaquil,Vendedor 4,Bodega Norte,4,110.13,20,352.42
SALE-00896,2025-03-27,2025,3,27,4,CUST-006,Cliente 6,PROD-012,Producto Bebidas 6,Bebidas,Quito,Vendedor 2,Bodega Sur,1,1.17,0,1.17
SALE-01006,2025-03-27,2025,3,27,4,CUST-039,Cliente 39,PROD-012,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 8,Bodega Principal,10,1.17,0,11.7
SALE-01632,2025-03-27,2025,3,27,4,CUST-031,Cliente 31,PROD-008,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 8,Bodega Principal,10,2.52,20,20.16
SALE-00484,2025-03-28,2025,3,28,5,CUST-005,Cliente 5,PROD-018,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 3,Bodega Principal,6,6.22,0,37.32
SALE-00678,2025-03-28,2025,3,28,5,CUST-011,Cliente 11,PROD-012,Producto Bebidas 6,Bebidas,Quito,Vendedor 7,Bodega Norte,23,1.17,0,26.91
SALE-00842,2025-03-28,2025,3,28,5,CUST-042,Cliente 42,PROD-008,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 4,Bodega Sur,23,2.52,10,52.16
SALE-01316,2025-03-28,2025,3,28,5,CUST-007,Cliente 7,PROD-011,Producto Bebidas 5,Bebidas,Manta,Vendedor 3,Bodega Sur,23,2.45,15,47.9
SALE-02702,2025-03-28,2025,3,28,5,CUST-016,Cliente 16,PROD-020,Producto Cuidado Personal 2,Cuidado Personal,Quito,Vendedor 4,Bodega Principal,21,11.28,0,236.88
SALE-02799,2025-03-28,2025,3,28,5,CUST-033,Cliente 33,PROD-001,Producto Alimentos 1,Alimentos,Quito,Vendedor 8,Bodega Sur,20,3.26,0,65.2
SALE-02808,2025-03-28,2025,3,28,5,CUST-045,Cliente 45,PROD-019,Producto Cuidado Personal 1,Cuidado Personal,Guayaquil,Vendedor 6,Bodega Norte,17,9.43,5,152.29
SALE-02918,2025-03-28,2025,3,28,5,CUST-028,Cliente 28,PROD-010,Producto Bebidas 4,Bebidas,Cuenca,Vendedor 7,Bodega Norte,26,1.38,20,28.7
SALE-02941,2025-03-28,2025,3,28,5,CUST-037,Cliente 37,PROD-003,Producto Alimentos 3,Alimentos,Quito,Vendedor 4,Bodega Sur,14,4.94,0,69.16
SALE-01288,2025-03-29,2025,3,29,6,CUST-041,Cliente 41,PROD-026,Producto Electrodomésticos 2,Electrodomésticos,Cuenca,Vendedor 6,Bodega Principal,1,170.83,10,153.75
SALE-01411,2025-03-29,2025,3,29,6,CUST-010,Cliente 10,PROD-015,Producto Limpieza 3,Limpieza,Cuenca,Vendedor 4,Bodega Principal,13,7.38,20,76.75
SALE-01911,2025-03-29,2025,3,29,6,CUST-020,Cliente 20,PROD-005,Producto Alimentos 5,Alimentos,Quito,Vendedor 5,Bodega Sur,25,7.1,0,177.5
SALE-02314,2025-03-29,2025,3,29,6,CUST-016,Cliente 16,PROD-009,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 6,Bodega Sur,25,1.05,0,26.25
SALE-02316,2025-03-29,2025,3,29,6,CUST-038,Cliente 38,PROD-012,Producto Bebidas 6,Bebidas,Manta,Vendedor 3,Bodega Norte,12,1.17,0,14.04
SALE-02514,2025-03-29,2025,3,29,6,CUST-016,Cliente 16,PROD-002,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 3,Bodega Norte,27,3.4,0,91.8
SALE-02657,2025-03-29,2025,3,29,6,CUST-009,Cliente 9,PROD-002,Producto Alimentos 2,Alimentos,Manta,Vendedor 8,Bodega Sur,17,3.4,5,54.91
SALE-02698,2025-03-29,2025,3,29,6,CUST-050,Cliente 50,PROD-009,Producto Bebidas 3,Bebidas,Ambato,Vendedor 7,Bodega Sur,10,1.05,0,10.5
SALE-02929,2025-03-29,2025,3,29,6,CUST-017,Cliente 17,PROD-002,Producto Alimentos 2,Alimentos,Manta,Vendedor 6,Bodega Norte,9,3.4,10,27.54
SALE-00299,2025-03-30,2025,3,30,7,CUST-035,Cliente 35,PROD-011,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 8,Bodega Norte,6,2.45,0,14.7
SALE-00467,2025-03-30,2025,3,30,7,CUST-010,Cliente 10,PROD-011,Producto Bebidas 5,Bebidas,Cuenca,Vendedor 2,Bodega Principal,6,2.45,10,13.23
SALE-01833,2025-03-30,2025,3,30,7,CUST-032,Cliente 32,PROD-029,Producto Electrodomésticos 5,Electrodomésticos,Manta,Vendedor 1,Bodega Norte,20,96.43,0,1928.6
SALE-00460,2025-03-31,2025,3,31,1,CUST-047,Cliente 47,PROD-028,Producto Electrodomésticos 4,Electrodomésticos,Guayaquil,Vendedor 4,Bodega Principal,2,103.17,20,165.07
SALE-00593,2025-03-31,2025,3,31,1,CUST-047,Cliente 47,PROD-017,Producto Limpieza 5,Limpieza,Quito,Vendedor 6,Bodega Principal,8,8.63,5,65.59
