sale_date,product_name,category_name,zone_name,salesman_name,warehouse_name,real_sales,predicted_sales,difference,percentage_error
2026-07-14,Producto Cuidado Personal 1,Cuidado Personal,Manta,Vendedor 7,Bodega Principal,122.94,86.16,36.78,29.91%
2026-07-14,Producto Alimentos 2,Alimentos,Quito,Vendedor 4,Bodega Norte,11.28,42.74,31.46,278.9%
2026-07-14,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 1,Bodega Sur,8.14,43.71,35.57,437%
2026-07-14,Producto Alimentos 4,Alimentos,Quito,Vendedor 2,Bodega Sur,90.72,92.77,2.05,2.26%
2026-07-14,Producto Limpieza 5,Limpieza,Cuenca,Vendedor 3,Bodega Principal,70.86,62.05,8.81,12.44%
2026-07-14,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 3,Bodega Sur,30.46,42.74,12.28,40.31%
2026-07-14,Producto Alimentos 6,Alimentos,Ambato,Vendedor 6,Bodega Principal,13.26,43.71,30.45,229.65%
2026-07-14,Producto Cuidado Personal 3,Cuidado Personal,Guayaquil,Vendedor 7,Bodega Principal,99.01,43.66,55.35,55.9%
2026-07-15,Producto Alimentos 6,Alimentos,Manta,Vendedor 7,Bodega Norte,39.78,50.38,10.6,26.65%
2026-07-15,Producto Bebidas 6,Bebidas,Quito,Vendedor 4,Bodega Principal,1.3,37.38,36.08,2775.34%
2026-07-15,Producto Limpieza 5,Limpieza,Ambato,Vendedor 3,Bodega Sur,83.36,77.94,5.42,6.5%
2026-07-16,Producto Alimentos 2,Alimentos,Cuenca,Vendedor 8,Bodega Principal,7.19,43.37,36.18,503.22%
2026-07-16,Producto Bebidas 4,Bebidas,Quito,Vendedor 7,Bodega Norte,39.73,46.11,6.38,16.05%
2026-07-16,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 4,Bodega Principal,9.59,43.87,34.28,357.43%
2026-07-16,Producto Alimentos 5,Alimentos,Quito,Vendedor 2,Bodega Norte,61.07,77.94,16.87,27.62%
2026-07-16,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 1,Bodega Principal,15.34,42.74,27.4,178.62%
2026-07-17,Producto Limpieza 6,Limpieza,Manta,Vendedor 7,Bodega Sur,99.32,75.2,24.12,24.29%
2026-07-17,Producto Alimentos 3,Alimentos,Quito,Vendedor 3,Bodega Norte,166.25,104.33,61.92,37.24%
2026-07-17,Producto Alimentos 2,Alimentos,Quito,Vendedor 7,Bodega Sur,4.79,42.74,37.95,792.27%
2026-07-17,Producto Limpieza 6,Limpieza,Manta,Vendedor 8,Bodega Sur,17.19,43.71,26.52,154.29%
2026-07-17,Producto Cuidado Personal 4,Cuidado Personal,Quito,Vendedor 6,Bodega Sur,204.32,86.16,118.16,57.83%
2026-07-17,Producto Alimentos 3,Alimentos,Quito,Vendedor 6,Bodega Norte,21,43.71,22.71,108.15%
2026-07-17,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 1,Bodega Principal,113.12,104.33,8.79,7.77%
2026-07-17,Producto Bebidas 2,Bebidas,Manta,Vendedor 6,Bodega Sur,14.83,43.87,29.04,195.8%
2026-07-17,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 7,Bodega Norte,54.37,62.99,8.62,15.86%
2026-07-18,Producto Alimentos 4,Alimentos,Manta,Vendedor 8,Bodega Sur,85.68,92.77,7.09,8.27%
2026-07-18,Producto Limpieza 5,Limpieza,Quito,Vendedor 8,Bodega Principal,125.04,104.33,20.71,16.56%
2026-07-18,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 4,Bodega Sur,8.04,42.74,34.7,431.59%
2026-07-18,Producto Electrodomésticos 1,Electrodomésticos,Manta,Vendedor 4,Bodega Principal,916.61,75.2,841.41,91.8%
2026-07-18,Producto Alimentos 1,Alimentos,Manta,Vendedor 6,Bodega Sur,67.87,63.67,4.2,6.19%
2026-07-18,Producto Limpieza 3,Limpieza,Guayaquil,Vendedor 6,Bodega Sur,95.22,61.91,33.31,34.99%
2026-07-18,Producto Electrodomésticos 3,Electrodomésticos,Guayaquil,Vendedor 6,Bodega Norte,2940.32,120.46,2819.86,95.9%
2026-07-18,Producto Cuidado Personal 3,Cuidado Personal,Manta,Vendedor 4,Bodega Norte,371.28,117.16,254.12,68.44%
2026-07-18,Producto Limpieza 1,Limpieza,Quito,Vendedor 5,Bodega Norte,141.92,89.47,52.45,36.96%
2026-07-19,Producto Limpieza 5,Limpieza,Ambato,Vendedor 1,Bodega Norte,52.1,50.38,1.72,3.3%
2026-07-19,Producto Alimentos 2,Alimentos,Cuenca,Vendedor 5,Bodega Principal,50.34,46.74,3.6,7.15%
2026-07-19,Producto Bebidas 3,Bebidas,Quito,Vendedor 8,Bodega Principal,1,32.44,31.44,3144.27%
2026-07-19,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 1,Bodega Sur,56.56,50.38,6.18,10.93%
2026-07-19,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 8,Bodega Norte,0.95,40.9,39.95,4205.31%
2026-07-20,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 1,Bodega Norte,34.27,43.71,9.44,27.55%
2026-07-20,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 1,Bodega Principal,40.47,46.11,5.64,13.93%
2026-07-20,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 2,Bodega Principal,38.8,47.78,8.98,23.14%
2026-07-20,Producto Cuidado Personal 5,Cuidado Personal,Quito,Vendedor 1,Bodega Sur,114.3,72.87,41.43,36.24%
2026-07-20,Producto Alimentos 1,Alimentos,Quito,Vendedor 7,Bodega Sur,28.28,43.71,15.43,54.57%
2026-07-21,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 4,Bodega Sur,6.64,42.74,36.1,543.67%
2026-07-21,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 4,Bodega Principal,31.26,43.71,12.45,39.83%
2026-07-21,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 6,Bodega Sur,27.07,47.23,20.16,74.49%
2026-07-21,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 2,Bodega Principal,34.08,46.11,12.03,35.29%
2026-07-21,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 6,Bodega Norte,33.84,39.68,5.84,17.27%
2026-07-22,Producto Alimentos 2,Alimentos,Quito,Vendedor 8,Bodega Principal,22.56,42.74,20.18,89.45%
2026-07-22,Producto Limpieza 5,Limpieza,Quito,Vendedor 6,Bodega Sur,88.57,104.33,15.76,17.8%
2026-07-22,Producto Bebidas 5,Bebidas,Cuenca,Vendedor 4,Bodega Norte,12.5,43.87,31.37,250.94%
2026-07-22,Producto Alimentos 1,Alimentos,Quito,Vendedor 5,Bodega Norte,35.35,43.71,8.36,23.65%
2026-07-22,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 1,Bodega Sur,32.59,46.11,13.52,41.47%
2026-07-22,Producto Limpieza 2,Limpieza,Quito,Vendedor 8,Bodega Norte,49.95,50.38,0.43,0.86%
2026-07-23,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 7,Bodega Norte,15.3,40.9,25.6,167.32%
2026-07-23,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 1,Bodega Norte,61.88,63.67,1.79,2.89%
2026-07-23,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 7,Bodega Norte,10.08,43.71,33.63,333.65%
2026-07-23,Producto Electrodomésticos 6,Electrodomésticos,Quito,Vendedor 3,Bodega Sur,106.8,43.71,63.09,59.07%
2026-07-23,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 2,Bodega Principal,95.2,77.94,17.26,18.13%
2026-07-23,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 2,Bodega Norte,52.69,47.78,4.91,9.32%
2026-07-24,Producto Limpieza 5,Limpieza,Quito,Vendedor 6,Bodega Norte,60.96,63.67,2.71,4.45%
2026-07-24,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 7,Bodega Norte,77.77,50.38,27.39,35.22%
2026-07-24,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 7,Bodega Sur,37.08,39.68,2.6,7.02%
2026-07-24,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 8,Bodega Principal,29.33,42.74,13.41,45.72%
2026-07-24,Producto Bebidas 3,Bebidas,Ambato,Vendedor 7,Bodega Principal,4,40.9,36.9,922.51%
2026-07-24,Producto Alimentos 3,Alimentos,Cuenca,Vendedor 7,Bodega Norte,35,47.78,12.78,36.51%
2026-07-24,Producto Alimentos 5,Alimentos,Manta,Vendedor 4,Bodega Sur,19.16,43.71,24.55,128.14%
2026-07-25,Producto Cuidado Personal 1,Cuidado Personal,Quito,Vendedor 8,Bodega Norte,154.58,105.6,48.98,31.69%
2026-07-25,Producto Electrodomésticos 3,Electrodomésticos,Guayaquil,Vendedor 5,Bodega Norte,1431.81,75.2,1356.61,94.75%
2026-07-25,Producto Alimentos 6,Alimentos,Quito,Vendedor 2,Bodega Principal,96.58,104.33,7.75,8.03%
2026-07-25,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 4,Bodega Norte,190.89,117.3,73.59,38.55%
2026-07-25,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 1,Bodega Norte,19.17,42.74,23.57,122.95%
2026-07-25,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 5,Bodega Sur,15.04,43.87,28.83,191.67%
2026-07-25,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 8,Bodega Sur,7.64,43.71,36.07,472.14%
2026-07-26,Producto Bebidas 1,Bebidas,Quito,Vendedor 1,Bodega Principal,8.52,42.74,34.22,401.64%
2026-07-26,Producto Alimentos 4,Alimentos,Quito,Vendedor 4,Bodega Norte,90.72,104.33,13.61,15%
2026-07-26,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 3,Bodega Principal,47.9,47.78,0.12,0.25%
2026-07-26,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 5,Bodega Principal,75.6,77.94,2.34,3.09%
2026-07-27,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 2,Bodega Sur,64.66,62.05,2.61,4.04%
2026-07-27,Producto Cuidado Personal 4,Cuidado Personal,Manta,Vendedor 7,Bodega Norte,102.16,72.87,29.29,28.67%
2026-07-27,Producto Alimentos 2,Alimentos,Cuenca,Vendedor 7,Bodega Norte,50.9,46.74,4.16,8.18%
2026-07-27,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 5,Bodega Principal,12.16,53.39,41.23,339.04%
2026-07-28,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 5,Bodega Norte,106.4,92.77,13.63,12.81%
2026-07-28,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 1,Bodega Principal,6.01,43.71,37.7,627.32%
2026-07-28,Producto Bebidas 3,Bebidas,Ambato,Vendedor 5,Bodega Norte,15,32.44,17.44,116.28%
2026-07-28,Producto Alimentos 6,Alimentos,Ambato,Vendedor 5,Bodega Principal,35.8,50.38,14.58,40.73%
2026-07-28,Producto Limpieza 4,Limpieza,Guayaquil,Vendedor 2,Bodega Principal,27.48,43.71,16.23,59.07%
2026-07-28,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 3,Bodega Principal,16.92,42.74,25.82,152.6%
2026-07-28,Producto Limpieza 4,Limpieza,Ambato,Vendedor 2,Bodega Norte,71.45,63.67,7.78,10.89%
2026-07-28,Producto Alimentos 3,Alimentos,Quito,Vendedor 6,Bodega Principal,21,43.71,22.71,108.15%
2026-07-29,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 7,Bodega Principal,27.69,42.74,15.05,54.35%
2026-07-29,Producto Bebidas 2,Bebidas,Quito,Vendedor 2,Bodega Norte,5.87,43.87,38,647.31%
2026-07-29,Producto Alimentos 6,Alimentos,Quito,Vendedor 5,Bodega Principal,57.46,63.67,6.21,10.81%
2026-07-29,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 5,Bodega Sur,1,32.44,31.44,3144.27%
2026-07-29,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 3,Bodega Norte,14.37,43.71,29.34,204.19%
2026-07-29,Producto Bebidas 1,Bebidas,Quito,Vendedor 5,Bodega Sur,36.21,46.11,9.9,27.33%
2026-07-29,Producto Alimentos 2,Alimentos,Quito,Vendedor 1,Bodega Principal,33.84,42.74,8.9,26.3%
2026-07-29,Producto Electrodomésticos 5,Electrodomésticos,Guayaquil,Vendedor 6,Bodega Principal,1681.08,75.2,1605.88,95.53%
2026-07-29,Producto Limpieza 2,Limpieza,Guayaquil,Vendedor 4,Bodega Sur,42.18,43.71,1.53,3.63%
2026-07-30,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 1,Bodega Principal,26.79,42.74,15.95,59.54%
2026-07-30,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 8,Bodega Principal,53.58,46.11,7.47,13.95%
2026-07-30,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 8,Bodega Sur,2.13,42.74,40.61,1906.57%
2026-07-30,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 1,Bodega Principal,79.18,63.67,15.51,19.59%
2026-07-30,Producto Limpieza 4,Limpieza,Manta,Vendedor 3,Bodega Sur,29.2,43.71,14.51,49.7%
2026-07-30,Producto Alimentos 2,Alimentos,Cuenca,Vendedor 1,Bodega Principal,36.66,43.37,6.71,18.31%
2026-07-30,Producto Limpieza 1,Limpieza,Guayaquil,Vendedor 8,Bodega Principal,44.35,43.71,0.64,1.44%
2026-07-30,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 1,Bodega Sur,8.46,43.87,35.41,418.53%
2026-07-31,Producto Cuidado Personal 1,Cuidado Personal,Guayaquil,Vendedor 1,Bodega Sur,32.54,43.66,11.12,34.17%
2026-07-31,Producto Bebidas 4,Bebidas,Quito,Vendedor 8,Bodega Sur,52.27,52.52,0.25,0.48%
2026-07-31,Producto Bebidas 1,Bebidas,Manta,Vendedor 4,Bodega Norte,3.83,42.74,38.91,1015.92%
2026-07-31,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 2,Bodega Sur,24.7,53.39,28.69,116.14%
2026-07-31,Producto Bebidas 4,Bebidas,Cuenca,Vendedor 5,Bodega Principal,13.78,43.37,29.59,214.75%
2026-07-31,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 1,Bodega Sur,63.17,62.99,0.18,0.28%
2026-07-31,Producto Alimentos 6,Alimentos,Cuenca,Vendedor 6,Bodega Norte,53.04,47.78,5.26,9.92%
2026-07-31,Producto Alimentos 6,Alimentos,Cuenca,Vendedor 4,Bodega Norte,75.58,62.05,13.53,17.91%
2026-08-01,Producto Alimentos 5,Alimentos,Ambato,Vendedor 4,Bodega Sur,8.62,43.71,35.09,407.1%
2026-08-01,Producto Bebidas 1,Bebidas,Manta,Vendedor 5,Bodega Norte,20.23,42.74,22.51,111.27%
2026-08-01,Producto Alimentos 1,Alimentos,Cuenca,Vendedor 1,Bodega Sur,22.62,47.78,25.16,111.22%
2026-08-01,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 6,Bodega Principal,2.46,42.74,40.28,1637.39%
2026-08-01,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 7,Bodega Sur,1.7,42.74,41.04,2414.11%
2026-08-01,Producto Alimentos 2,Alimentos,Manta,Vendedor 3,Bodega Principal,66.97,52.52,14.45,21.57%
2026-08-01,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 3,Bodega Principal,26.05,43.71,17.66,67.8%
2026-08-02,Producto Limpieza 2,Limpieza,Quito,Vendedor 5,Bodega Sur,5.55,43.71,38.16,687.6%
2026-08-02,Producto Electrodomésticos 1,Electrodomésticos,Guayaquil,Vendedor 4,Bodega Principal,90.71,43.71,47,51.81%
2026-08-02,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 6,Bodega Principal,46.14,53.65,7.51,16.28%
2026-08-02,Producto Cuidado Personal 4,Cuidado Personal,Guayaquil,Vendedor 3,Bodega Principal,255.4,117.16,138.24,54.13%
2026-08-02,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 3,Bodega Principal,30.38,42.74,12.36,40.68%
2026-08-02,Producto Alimentos 6,Alimentos,Quito,Vendedor 7,Bodega Principal,70.72,77.94,7.22,10.21%
2026-08-02,Producto Alimentos 5,Alimentos,Quito,Vendedor 5,Bodega Principal,57,63.67,6.67,11.7%
2026-08-02,Producto Bebidas 5,Bebidas,Cuenca,Vendedor 6,Bodega Norte,28.58,47.23,18.65,65.27%
2026-08-03,Producto Alimentos 1,Alimentos,Quito,Vendedor 3,Bodega Principal,56.56,50.38,6.18,10.93%
2026-08-03,Producto Alimentos 4,Alimentos,Cuenca,Vendedor 6,Bodega Principal,67.03,47.78,19.25,28.72%
2026-08-03,Producto Bebidas 1,Bebidas,Cuenca,Vendedor 5,Bodega Sur,21.09,43.37,22.28,105.65%
2026-08-03,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 5,Bodega Principal,14.02,42.74,28.72,204.85%
2026-08-04,Producto Limpieza 5,Limpieza,Cuenca,Vendedor 5,Bodega Principal,34.65,47.78,13.13,37.89%
2026-08-04,Producto Limpieza 3,Limpieza,Cuenca,Vendedor 5,Bodega Principal,146.07,62.05,84.02,57.52%
2026-08-04,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 4,Bodega Norte,5.21,43.71,38.5,739%
2026-08-04,Producto Bebidas 4,Bebidas,Cuenca,Vendedor 1,Bodega Norte,35.05,46.74,11.69,33.35%
2026-08-04,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 7,Bodega Norte,71.85,77.94,6.09,8.47%
2026-08-04,Producto Bebidas 4,Bebidas,Cuenca,Vendedor 1,Bodega Principal,39.73,46.74,7.01,17.64%
2026-08-05,Producto Bebidas 4,Bebidas,Manta,Vendedor 3,Bodega Sur,27.18,42.74,15.56,57.25%
2026-08-05,Producto Limpieza 6,Limpieza,Ambato,Vendedor 3,Bodega Principal,146.12,108.9,37.22,25.47%
2026-08-05,Producto Bebidas 5,Bebidas,Manta,Vendedor 3,Bodega Norte,20.68,36.32,15.64,75.62%
2026-08-05,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 8,Bodega Norte,33.52,43.71,10.19,30.41%
2026-08-05,Producto Alimentos 4,Alimentos,Quito,Vendedor 6,Bodega Norte,86.18,92.77,6.59,7.65%
2026-08-05,Producto Bebidas 5,Bebidas,Manta,Vendedor 7,Bodega Norte,30.08,39.68,9.6,31.93%
2026-08-05,Producto Bebidas 5,Bebidas,Cuenca,Vendedor 2,Bodega Principal,16.54,43.87,27.33,165.22%
2026-08-05,Producto Alimentos 6,Alimentos,Cuenca,Vendedor 2,Bodega Norte,56.35,62.05,5.7,10.11%
2026-08-05,Producto Bebidas 1,Bebidas,Cuenca,Vendedor 6,Bodega Principal,14.91,43.37,28.46,190.89%
2026-08-06,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 1,Bodega Principal,4.26,42.74,38.48,903.28%
2026-08-06,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 8,Bodega Norte,57,47.78,9.22,16.18%
2026-08-06,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 5,Bodega Principal,15.33,43.71,28.38,185.14%
2026-08-06,Producto Limpieza 2,Limpieza,Cuenca,Vendedor 1,Bodega Norte,22.2,47.78,25.58,115.22%
2026-08-06,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 1,Bodega Sur,31.85,43.71,11.86,37.24%
2026-08-06,Producto Alimentos 3,Alimentos,Cuenca,Vendedor 4,Bodega Norte,63,47.78,15.22,24.16%
2026-08-06,Producto Bebidas 3,Bebidas,Manta,Vendedor 6,Bodega Sur,14.45,40.9,26.45,183.05%
2026-08-07,Producto Bebidas 5,Bebidas,Cuenca,Vendedor 2,Bodega Principal,15.04,36.32,21.28,141.48%
2026-08-07,Producto Alimentos 4,Alimentos,Cuenca,Vendedor 2,Bodega Sur,23.94,47.78,23.84,99.58%
2026-08-07,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 3,Bodega Sur,30.94,43.71,12.77,41.28%
2026-08-07,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 6,Bodega Sur,49,43.71,5.29,10.79%
2026-08-07,Producto Alimentos 1,Alimentos,Quito,Vendedor 8,Bodega Norte,12.02,43.71,31.69,263.66%
2026-08-07,Producto Cuidado Personal 4,Cuidado Personal,Guayaquil,Vendedor 3,Bodega Norte,206.24,105.6,100.64,48.8%
2026-08-08,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 6,Bodega Norte,97.24,104.33,7.09,7.29%
2026-08-08,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 1,Bodega Norte,39.2,43.71,4.51,11.51%
2026-08-08,Producto Cuidado Personal 5,Cuidado Personal,Cuenca,Vendedor 8,Bodega Principal,185.17,58.74,126.43,68.28%
2026-08-08,Producto Alimentos 6,Alimentos,Ambato,Vendedor 3,Bodega Norte,54.59,63.67,9.08,16.64%
2026-08-08,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 7,Bodega Norte,42,43.71,1.71,4.08%
2026-08-08,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 6,Bodega Sur,56.58,52.52,4.06,7.17%
2026-08-08,Producto Limpieza 1,Limpieza,Guayaquil,Vendedor 1,Bodega Sur,168.53,120.46,48.07,28.52%
2026-08-08,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 8,Bodega Principal,25,34.43,9.43,37.71%
2026-08-08,Producto Bebidas 1,Bebidas,Quito,Vendedor 4,Bodega Principal,37.49,46.11,8.62,22.98%
2026-08-08,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 3,Bodega Sur,20.77,43.87,23.1,111.21%
2026-08-08,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 2,Bodega Norte,41.2,53.65,12.45,30.22%
2026-08-08,Producto Alimentos 4,Alimentos,Quito,Vendedor 6,Bodega Sur,55.44,50.38,5.06,9.13%
2026-08-09,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 2,Bodega Principal,167.91,104.33,63.58,37.86%
2026-08-09,Producto Alimentos 6,Alimentos,Cuenca,Vendedor 3,Bodega Sur,41.33,47.78,6.45,15.6%
2026-08-09,Producto Cuidado Personal 6,Cuidado Personal,Quito,Vendedor 4,Bodega Norte,13.97,43.66,29.69,212.53%
2026-08-09,Producto Cuidado Personal 6,Cuidado Personal,Guayaquil,Vendedor 1,Bodega Sur,92.9,43.66,49.24,53%
2026-08-09,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 4,Bodega Norte,108.86,117.3,8.44,7.75%
2026-08-09,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 7,Bodega Sur,4.12,36.32,32.2,781.51%
2026-08-09,Producto Bebidas 6,Bebidas,Quito,Vendedor 7,Bodega Principal,12.16,53.39,41.23,339.04%
2026-08-09,Producto Bebidas 1,Bebidas,Cuenca,Vendedor 6,Bodega Norte,32.59,46.74,14.15,43.41%
2026-08-09,Producto Cuidado Personal 5,Cuidado Personal,Quito,Vendedor 1,Bodega Sur,160.02,86.16,73.86,46.15%
2026-08-09,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 7,Bodega Principal,113.4,92.77,20.63,18.19%
2026-08-10,Producto Alimentos 2,Alimentos,Quito,Vendedor 3,Bodega Sur,45.68,46.11,0.43,0.93%
2026-08-10,Producto Bebidas 4,Bebidas,Quito,Vendedor 1,Bodega Sur,46.74,46.11,0.63,1.36%
2026-08-10,Producto Alimentos 1,Alimentos,Quito,Vendedor 2,Bodega Norte,6.72,43.71,36.99,550.47%
2026-08-10,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 8,Bodega Sur,30.06,43.71,13.65,45.42%
2026-08-10,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 3,Bodega Principal,5.36,43.87,38.51,718.42%
2026-08-11,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 5,Bodega Sur,76.64,104.33,27.69,36.13%
2026-08-11,Producto Bebidas 1,Bebidas,Ambato,Vendedor 8,Bodega Norte,2.02,42.74,40.72,2015.83%
2026-08-11,Producto Bebidas 3,Bebidas,Cuenca,Vendedor 2,Bodega Norte,5.7,40.9,35.2,617.55%
2026-08-11,Producto Electrodomésticos 1,Electrodomésticos,Quito,Vendedor 8,Bodega Principal,1527.68,89.47,1438.21,94.14%
2026-08-11,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 3,Bodega Norte,19.55,43.87,24.32,124.39%
2026-08-11,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 2,Bodega Sur,86.18,92.77,6.59,7.65%
2026-08-11,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 6,Bodega Principal,133.7,75.2,58.5,43.76%
2026-08-11,Producto Alimentos 1,Alimentos,Manta,Vendedor 4,Bodega Sur,57.27,50.38,6.89,12.03%
2026-08-11,Producto Limpieza 5,Limpieza,Ambato,Vendedor 3,Bodega Sur,26.05,43.71,17.66,67.8%
2026-08-11,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 7,Bodega Principal,26.87,43.71,16.84,62.68%
2026-08-12,Producto Limpieza 5,Limpieza,Cuenca,Vendedor 7,Bodega Principal,10.42,47.78,37.36,358.53%
2026-08-12,Producto Alimentos 6,Alimentos,Quito,Vendedor 2,Bodega Sur,75.14,92.77,17.63,23.46%
2026-08-12,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 5,Bodega Norte,14.14,43.71,29.57,209.14%
2026-08-12,Producto Bebidas 4,Bebidas,Cuenca,Vendedor 7,Bodega Norte,7.38,43.37,35.99,487.69%
2026-08-12,Producto Limpieza 4,Limpieza,Quito,Vendedor 7,Bodega Norte,116.79,92.77,24.02,20.57%
2026-08-12,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 7,Bodega Norte,84.13,63.67,20.46,24.32%
2026-08-13,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 7,Bodega Sur,6.82,42.74,35.92,526.68%
2026-08-13,Producto Alimentos 2,Alimentos,Quito,Vendedor 1,Bodega Norte,31.02,42.74,11.72,37.78%
2026-08-13,Producto Bebidas 3,Bebidas,Manta,Vendedor 2,Bodega Sur,1,32.44,31.44,3144.27%
2026-08-13,Producto Cuidado Personal 4,Cuidado Personal,Guayaquil,Vendedor 5,Bodega Sur,54.27,43.66,10.61,19.55%
2026-08-13,Producto Cuidado Personal 5,Cuidado Personal,Guayaquil,Vendedor 8,Bodega Principal,102.87,72.87,30,29.16%
2026-08-13,Producto Limpieza 4,Limpieza,Guayaquil,Vendedor 8,Bodega Norte,68.7,50.38,18.32,26.67%
2026-08-13,Producto Alimentos 2,Alimentos,Quito,Vendedor 7,Bodega Norte,35.95,46.11,10.16,28.25%
2026-08-13,Producto Alimentos 6,Alimentos,Quito,Vendedor 5,Bodega Principal,62.98,77.94,14.96,23.75%
2026-08-14,Producto Bebidas 5,Bebidas,Ambato,Vendedor 1,Bodega Principal,9.02,43.87,34.85,386.33%
2026-08-14,Producto Limpieza 2,Limpieza,Quito,Vendedor 2,Bodega Principal,119.88,104.33,15.55,12.97%
2026-08-14,Producto Cuidado Personal 6,Cuidado Personal,Manta,Vendedor 7,Bodega Principal,44.7,43.66,1.04,2.33%
2026-08-14,Producto Limpieza 2,Limpieza,Ambato,Vendedor 7,Bodega Sur,77.7,63.67,14.03,18.05%
2026-08-14,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 1,Bodega Norte,9.6,40.9,31.3,326.05%
2026-08-14,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 7,Bodega Sur,45.08,63.67,18.59,41.24%
