sale_id,sale_date,year_number,month_number,day_number,day_of_week,customer_code,customer_name,product_code,product_name,category_name,zone_name,salesman_name,warehouse_name,quantity,unit_price,discount_percentage,total_sales
SALE-2027-00361,2027-02-19,2027,2,19,5,CUST-044,Cliente 44,PROD-018,Producto Limpieza 6,Limpieza,Manta,Vendedor 8,Bodega Sur,19,6.22,0,118.18
SALE-2027-00362,2027-02-19,2027,2,19,5,CUST-003,Cliente 3,PROD-007,Producto Bebidas 1,Bebidas,Cuenca,Vendedor 6,Bodega Principal,8,1.39,15,9.45
SALE-2027-00363,2027-02-19,2027,2,19,5,CUST-017,Cliente 17,PROD-002,Producto Alimentos 2,Alimentos,Cuenca,Vendedor 8,Bodega Norte,13,3.4,15,37.57
SALE-2027-00364,2027-02-19,2027,2,19,5,CUST-035,Cliente 35,PROD-001,Producto Alimentos 1,Alimentos,Quito,Vendedor 2,Bodega Principal,2,3.26,15,5.54
SALE-2027-00365,2027-02-19,2027,2,19,5,CUST-014,Cliente 14,PROD-007,Producto Bebidas 1,Bebidas,Cuenca,Vendedor 6,Bodega Norte,3,1.39,5,3.96
SALE-2027-00366,2027-02-19,2027,2,19,5,CUST-037,Cliente 37,PROD-022,Producto Cuidado Personal 4,Cuidado Personal,Cuenca,Vendedor 4,Bodega Principal,4,6.79,0,27.16
SALE-2027-00367,2027-02-20,2027,2,20,6,CUST-024,Cliente 24,PROD-006,Producto Alimentos 6,Alimentos,Cuenca,Vendedor 3,Bodega Principal,18,6.1,0,109.8
SALE-2027-00368,2027-02-20,2027,2,20,6,CUST-048,Cliente 48,PROD-019,Producto Cuidado Personal 1,Cuidado Personal,Guayaquil,Vendedor 8,Bodega Sur,17,9.43,0,160.31
SALE-2027-00369,2027-02-20,2027,2,20,6,CUST-019,Cliente 19,PROD-008,Producto Bebidas 2,Bebidas,Ambato,Vendedor 3,Bodega Norte,13,2.52,0,32.76
SALE-2027-00370,2027-02-20,2027,2,20,6,CUST-020,Cliente 20,PROD-007,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 4,Bodega Principal,17,1.39,0,23.63
SALE-2027-00371,2027-02-20,2027,2,20,6,CUST-043,Cliente 43,PROD-005,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 6,Bodega Norte,6,7.1,20,34.08
SALE-2027-00372,2027-02-21,2027,2,21,7,CUST-004,Cliente 4,PROD-003,Producto Alimentos 3,Alimentos,Cuenca,Vendedor 1,Bodega Principal,8,4.94,10,35.57
SALE-2027-00373,2027-02-21,2027,2,21,7,CUST-027,Cliente 27,PROD-010,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 3,Bodega Sur,14,1.38,0,19.32
SALE-2027-00374,2027-02-21,2027,2,21,7,CUST-007,Cliente 7,PROD-017,Producto Limpieza 5,Limpieza,Cuenca,Vendedor 4,Bodega Sur,25,8.63,0,215.75
SALE-2027-00375,2027-02-21,2027,2,21,7,CUST-014,Cliente 14,PROD-008,Producto Bebidas 2,Bebidas,Manta,Vendedor 7,Bodega Principal,7,2.52,15,14.99
SALE-2027-00376,2027-02-21,2027,2,21,7,CUST-007,Cliente 7,PROD-028,Producto Electrodomésticos 4,Electrodomésticos,Quito,Vendedor 6,Bodega Principal,4,103.17,15,350.78
SALE-2027-00377,2027-02-21,2027,2,21,7,CUST-046,Cliente 46,PROD-018,Producto Limpieza 6,Limpieza,Cuenca,Vendedor 8,Bodega Principal,9,6.22,0,55.98
SALE-2027-00378,2027-02-21,2027,2,21,7,CUST-022,Cliente 22,PROD-020,Producto Cuidado Personal 2,Cuidado Personal,Manta,Vendedor 5,Bodega Sur,11,11.28,15,105.47
SALE-2027-00379,2027-02-22,2027,2,22,1,CUST-049,Cliente 49,PROD-016,Producto Limpieza 4,Limpieza,Cuenca,Vendedor 3,Bodega Principal,10,10.36,0,103.6
SALE-2027-00380,2027-02-22,2027,2,22,1,CUST-019,Cliente 19,PROD-014,Producto Limpieza 2,Limpieza,Cuenca,Vendedor 7,Bodega Sur,19,7.73,20,117.5
SALE-2027-00381,2027-02-22,2027,2,22,1,CUST-043,Cliente 43,PROD-016,Producto Limpieza 4,Limpieza,Cuenca,Vendedor 7,Bodega Norte,8,10.36,0,82.88
SALE-2027-00382,2027-02-22,2027,2,22,1,CUST-027,Cliente 27,PROD-008,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 8,Bodega Sur,11,2.52,0,27.72
SALE-2027-00383,2027-02-22,2027,2,22,1,CUST-047,Cliente 47,PROD-005,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 6,Bodega Norte,8,7.1,10,51.12
SALE-2027-00384,2027-02-22,2027,2,22,1,CUST-044,Cliente 44,PROD-016,Producto Limpieza 4,Limpieza,Guayaquil,Vendedor 4,Bodega Principal,26,10.36,20,215.49
SALE-2027-00385,2027-02-23,2027,2,23,2,CUST-034,Cliente 34,PROD-009,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 7,Bodega Norte,23,1.05,15,20.53
SALE-2027-00386,2027-02-23,2027,2,23,2,CUST-005,Cliente 5,PROD-024,Producto Cuidado Personal 6,Cuidado Personal,Cuenca,Vendedor 4,Bodega Sur,8,8.91,0,71.28
SALE-2027-00387,2027-02-23,2027,2,23,2,CUST-050,Cliente 50,PROD-002,Producto Alimentos 2,Alimentos,Ambato,Vendedor 6,Bodega Sur,22,3.4,20,59.84
SALE-2027-00388,2027-02-23,2027,2,23,2,CUST-012,Cliente 12,PROD-006,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 8,Bodega Sur,23,6.1,10,126.27
SALE-2027-00389,2027-02-24,2027,2,24,3,CUST-050,Cliente 50,PROD-004,Producto Alimentos 4,Alimentos,Quito,Vendedor 8,Bodega Principal,9,2.66,5,22.74
SALE-2027-00390,2027-02-24,2027,2,24,3,CUST-019,Cliente 19,PROD-021,Producto Cuidado Personal 3,Cuidado Personal,Guayaquil,Vendedor 4,Bodega Principal,6,17.06,0,102.36
SALE-2027-00391,2027-02-25,2027,2,25,4,CUST-011,Cliente 11,PROD-012,Producto Bebidas 6,Bebidas,Cuenca,Vendedor 8,Bodega Principal,19,1.17,0,22.23
SALE-2027-00392,2027-02-25,2027,2,25,4,CUST-031,Cliente 31,PROD-015,Producto Limpieza 3,Limpieza,Guayaquil,Vendedor 6,Bodega Principal,13,7.38,0,95.94
SALE-2027-00393,2027-02-25,2027,2,25,4,CUST-011,Cliente 11,PROD-002,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 8,Bodega Sur,5,3.4,5,16.15
SALE-2027-00394,2027-02-25,2027,2,25,4,CUST-005,Cliente 5,PROD-019,Producto Cuidado Personal 1,Cuidado Personal,Guayaquil,Vendedor 8,Bodega Sur,4,9.43,0,37.72
SALE-2027-00395,2027-02-25,2027,2,25,4,CUST-040,Cliente 40,PROD-023,Producto Cuidado Personal 5,Cuidado Personal,Guayaquil,Vendedor 8,Bodega Norte,16,11.25,0,180
SALE-2027-00396,2027-02-25,2027,2,25,4,CUST-046,Cliente 46,PROD-025,Producto Electrodomésticos 1,Electrodomésticos,Quito,Vendedor 1,Bodega Principal,3,80.11,10,216.3
SALE-2027-00397,2027-02-26,2027,2,26,5,CUST-046,Cliente 46,PROD-012,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 5,Bodega Principal,15,1.17,0,17.55
SALE-2027-00398,2027-02-26,2027,2,26,5,CUST-040,Cliente 40,PROD-012,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 5,Bodega Principal,11,1.17,15,10.94
SALE-2027-00399,2027-02-27,2027,2,27,6,CUST-006,Cliente 6,PROD-024,Producto Cuidado Personal 6,Cuidado Personal,Manta,Vendedor 5,Bodega Norte,20,8.91,5,169.29
SALE-2027-00400,2027-02-27,2027,2,27,6,CUST-040,Cliente 40,PROD-017,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 3,Bodega Norte,11,8.63,10,85.44
SALE-2027-00401,2027-02-27,2027,2,27,6,CUST-007,Cliente 7,PROD-002,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 5,Bodega Principal,9,3.4,0,30.6
SALE-2027-00402,2027-02-27,2027,2,27,6,CUST-017,Cliente 17,PROD-024,Producto Cuidado Personal 6,Cuidado Personal,Quito,Vendedor 4,Bodega Principal,18,8.91,10,144.34
SALE-2027-00403,2027-02-27,2027,2,27,6,CUST-048,Cliente 48,PROD-017,Producto Limpieza 5,Limpieza,Manta,Vendedor 6,Bodega Sur,12,8.63,0,103.56
SALE-2027-00404,2027-02-27,2027,2,27,6,CUST-032,Cliente 32,PROD-002,Producto Alimentos 2,Alimentos,Quito,Vendedor 7,Bodega Principal,13,3.4,10,39.78
SALE-2027-00405,2027-02-27,2027,2,27,6,CUST-050,Cliente 50,PROD-020,Producto Cuidado Personal 2,Cuidado Personal,Quito,Vendedor 4,Bodega Principal,15,11.28,10,152.28
SALE-2027-00406,2027-02-27,2027,2,27,6,CUST-019,Cliente 19,PROD-009,Producto Bebidas 3,Bebidas,Manta,Vendedor 4,Bodega Sur,5,1.05,0,5.25
SALE-2027-00407,2027-02-28,2027,2,28,7,CUST-023,Cliente 23,PROD-003,Producto Alimentos 3,Alimentos,Manta,Vendedor 5,Bodega Norte,26,4.94,20,102.75
SALE-2027-00408,2027-02-28,2027,2,28,7,CUST-026,Cliente 26,PROD-020,Producto Cuidado Personal 2,Cuidado Personal,Quito,Vendedor 2,Bodega Sur,12,11.28,15,115.06
SALE-2027-00409,2027-02-28,2027,2,28,7,CUST-038,Cliente 38,PROD-014,Producto Limpieza 2,Limpieza,Guayaquil,Vendedor 6,Bodega Principal,1,7.73,0,7.73
SALE-2027-00410,2027-02-28,2027,2,28,7,CUST-001,Cliente 1,PROD-004,Producto Alimentos 4,Alimentos,Quito,Vendedor 6,Bodega Norte,9,2.66,5,22.74
SALE-2027-00411,2027-02-28,2027,2,28,7,CUST-004,Cliente 4,PROD-012,Producto Bebidas 6,Bebidas,Quito,Vendedor 1,Bodega Principal,4,1.17,10,4.21
SALE-2027-00412,2027-02-28,2027,2,28,7,CUST-046,Cliente 46,PROD-002,Producto Alimentos 2,Alimentos,Manta,Vendedor 8,Bodega Norte,21,3.4,0,71.4
SALE-2027-00413,2027-02-28,2027,2,28,7,CUST-025,Cliente 25,PROD-002,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 3,Bodega Principal,19,3.4,5,61.37
SALE-2027-00414,2027-02-28,2027,2,28,7,CUST-002,Cliente 2,PROD-005,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 2,Bodega Norte,22,7.1,0,156.2
SALE-2027-00415,2027-02-28,2027,2,28,7,CUST-017,Cliente 17,PROD-009,Producto Bebidas 3,Bebidas,Quito,Vendedor 3,Bodega Norte,17,1.05,10,16.06
SALE-2027-00416,2027-02-28,2027,2,28,7,CUST-001,Cliente 1,PROD-005,Producto Alimentos 5,Alimentos,Quito,Vendedor 2,Bodega Principal,29,7.1,10,185.31
SALE-2027-00417,2027-03-01,2027,3,1,1,CUST-004,Cliente 4,PROD-007,Producto Bebidas 1,Bebidas,Cuenca,Vendedor 8,Bodega Norte,15,1.39,20,16.68
SALE-2027-00418,2027-03-01,2027,3,1,1,CUST-008,Cliente 8,PROD-014,Producto Limpieza 2,Limpieza,Guayaquil,Vendedor 2,Bodega Norte,6,7.73,20,37.1
SALE-2027-00419,2027-03-01,2027,3,1,1,CUST-040,Cliente 40,PROD-005,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 2,Bodega Norte,8,7.1,10,51.12
SALE-2027-00420,2027-03-01,2027,3,1,1,CUST-034,Cliente 34,PROD-008,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 3,Bodega Principal,6,2.52,0,15.12
SALE-2027-00421,2027-03-01,2027,3,1,1,CUST-030,Cliente 30,PROD-001,Producto Alimentos 1,Alimentos,Quito,Vendedor 4,Bodega Norte,15,3.26,0,48.9
SALE-2027-00422,2027-03-01,2027,3,1,1,CUST-013,Cliente 13,PROD-004,Producto Alimentos 4,Alimentos,Manta,Vendedor 4,Bodega Principal,3,2.66,10,7.18
SALE-2027-00423,2027-03-01,2027,3,1,1,CUST-028,Cliente 28,PROD-006,Producto Alimentos 6,Alimentos,Quito,Vendedor 2,Bodega Principal,8,6.1,15,41.48
SALE-2027-00424,2027-03-01,2027,3,1,1,CUST-043,Cliente 43,PROD-005,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 6,Bodega Principal,13,7.1,0,92.3
SALE-2027-00425,2027-03-01,2027,3,1,1,CUST-010,Cliente 10,PROD-026,Producto Electrodomésticos 2,Electrodomésticos,Guayaquil,Vendedor 1,Bodega Principal,25,170.83,0,4270.75
SALE-2027-00426,2027-03-01,2027,3,1,1,CUST-037,Cliente 37,PROD-004,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 4,Bodega Principal,17,2.66,20,36.18
SALE-2027-00427,2027-03-02,2027,3,2,2,CUST-010,Cliente 10,PROD-011,Producto Bebidas 5,Bebidas,Quito,Vendedor 8,Bodega Principal,23,2.45,0,56.35
SALE-2027-00428,2027-03-02,2027,3,2,2,CUST-031,Cliente 31,PROD-008,Producto Bebidas 2,Bebidas,Cuenca,Vendedor 7,Bodega Sur,20,2.52,0,50.4
SALE-2027-00429,2027-03-02,2027,3,2,2,CUST-012,Cliente 12,PROD-006,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 1,Bodega Norte,25,6.1,10,137.25
SALE-2027-00430,2027-03-02,2027,3,2,2,CUST-050,Cliente 50,PROD-004,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 3,Bodega Norte,20,2.66,0,53.2
SALE-2027-00431,2027-03-02,2027,3,2,2,CUST-035,Cliente 35,PROD-001,Producto Alimentos 1,Alimentos,Cuenca,Vendedor 2,Bodega Norte,17,3.26,15,47.11
SALE-2027-00432,2027-03-02,2027,3,2,2,CUST-044,Cliente 44,PROD-007,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 6,Bodega Sur,7,1.39,0,9.73
SALE-2027-00433,2027-03-02,2027,3,2,2,CUST-005,Cliente 5,PROD-004,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 2,Bodega Norte,19,2.66,0,50.54
SALE-2027-00434,2027-03-03,2027,3,3,3,CUST-014,Cliente 14,PROD-006,Producto Alimentos 6,Alimentos,Manta,Vendedor 8,Bodega Sur,1,6.1,0,6.1
SALE-2027-00435,2027-03-03,2027,3,3,3,CUST-009,Cliente 9,PROD-022,Producto Cuidado Personal 4,Cuidado Personal,Cuenca,Vendedor 4,Bodega Norte,6,6.79,0,40.74
SALE-2027-00436,2027-03-03,2027,3,3,3,CUST-029,Cliente 29,PROD-011,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 6,Bodega Principal,7,2.45,0,17.15
SALE-2027-00437,2027-03-03,2027,3,3,3,CUST-017,Cliente 17,PROD-013,Producto Limpieza 1,Limpieza,Guayaquil,Vendedor 5,Bodega Principal,2,11.97,5,22.74
SALE-2027-00438,2027-03-03,2027,3,3,3,CUST-036,Cliente 36,PROD-006,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 2,Bodega Sur,1,6.1,0,6.1
SALE-2027-00439,2027-03-03,2027,3,3,3,CUST-045,Cliente 45,PROD-009,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 7,Bodega Principal,7,1.05,0,7.35
SALE-2027-00440,2027-03-03,2027,3,3,3,CUST-034,Cliente 34,PROD-026,Producto Electrodomésticos 2,Electrodomésticos,Guayaquil,Vendedor 4,Bodega Norte,15,170.83,15,2178.08
SALE-2027-00441,2027-03-03,2027,3,3,3,CUST-035,Cliente 35,PROD-007,Producto Bebidas 1,Bebidas,Manta,Vendedor 3,Bodega Norte,6,1.39,0,8.34
SALE-2027-00442,2027-03-03,2027,3,3,3,CUST-027,Cliente 27,PROD-003,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 4,Bodega Sur,13,4.94,0,64.22
SALE-2027-00443,2027-03-04,2027,3,4,4,CUST-011,Cliente 11,PROD-005,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 7,Bodega Principal,13,7.1,0,92.3
SALE-2027-00444,2027-03-04,2027,3,4,4,CUST-006,Cliente 6,PROD-002,Producto Alimentos 2,Alimentos,Cuenca,Vendedor 5,Bodega Principal,6,3.4,0,20.4
SALE-2027-00445,2027-03-04,2027,3,4,4,CUST-037,Cliente 37,PROD-008,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 2,Bodega Principal,16,2.52,20,32.26
SALE-2027-00446,2027-03-04,2027,3,4,4,CUST-038,Cliente 38,PROD-011,Producto Bebidas 5,Bebidas,Manta,Vendedor 2,Bodega Norte,13,2.45,0,31.85
SALE-2027-00447,2027-03-04,2027,3,4,4,CUST-016,Cliente 16,PROD-002,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 1,Bodega Norte,16,3.4,0,54.4
SALE-2027-00448,2027-03-04,2027,3,4,4,CUST-006,Cliente 6,PROD-004,Producto Alimentos 4,Alimentos,Quito,Vendedor 7,Bodega Principal,16,2.66,15,36.18
SALE-2027-00449,2027-03-04,2027,3,4,4,CUST-027,Cliente 27,PROD-004,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 4,Bodega Sur,6,2.66,10,14.36
SALE-2027-00450,2027-03-05,2027,3,5,5,CUST-034,Cliente 34,PROD-005,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 6,Bodega Sur,20,7.1,15,120.7
SALE-2027-00451,2027-03-05,2027,3,5,5,CUST-022,Cliente 22,PROD-017,Producto Limpieza 5,Limpieza,Quito,Vendedor 4,Bodega Norte,7,8.63,0,60.41
SALE-2027-00452,2027-03-05,2027,3,5,5,CUST-025,Cliente 25,PROD-011,Producto Bebidas 5,Bebidas,Quito,Vendedor 3,Bodega Norte,20,2.45,0,49
SALE-2027-00453,2027-03-05,2027,3,5,5,CUST-016,Cliente 16,PROD-012,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 5,Bodega Sur,12,1.17,0,14.04
SALE-2027-00454,2027-03-05,2027,3,5,5,CUST-024,Cliente 24,PROD-020,Producto Cuidado Personal 2,Cuidado Personal,Quito,Vendedor 5,Bodega Norte,5,11.28,5,53.58
SALE-2027-00455,2027-03-05,2027,3,5,5,CUST-030,Cliente 30,PROD-020,Producto Cuidado Personal 2,Cuidado Personal,Quito,Vendedor 7,Bodega Principal,13,11.28,20,117.31
SALE-2027-00456,2027-03-05,2027,3,5,5,CUST-026,Cliente 26,PROD-009,Producto Bebidas 3,Bebidas,Manta,Vendedor 4,Bodega Norte,3,1.05,10,2.83
SALE-2027-00457,2027-03-05,2027,3,5,5,CUST-017,Cliente 17,PROD-029,Producto Electrodomésticos 5,Electrodomésticos,Quito,Vendedor 3,Bodega Norte,6,96.43,15,491.79
SALE-2027-00458,2027-03-05,2027,3,5,5,CUST-029,Cliente 29,PROD-012,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 6,Bodega Sur,18,1.17,0,21.06
SALE-2027-00459,2027-03-05,2027,3,5,5,CUST-019,Cliente 19,PROD-012,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 1,Bodega Norte,18,1.17,5,20.01
SALE-2027-00460,2027-03-06,2027,3,6,6,CUST-010,Cliente 10,PROD-017,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 7,Bodega Principal,18,8.63,0,155.34
SALE-2027-00461,2027-03-06,2027,3,6,6,CUST-031,Cliente 31,PROD-022,Producto Cuidado Personal 4,Cuidado Personal,Quito,Vendedor 2,Bodega Norte,18,6.79,0,122.22
SALE-2027-00462,2027-03-06,2027,3,6,6,CUST-007,Cliente 7,PROD-016,Producto Limpieza 4,Limpieza,Quito,Vendedor 6,Bodega Principal,1,10.36,0,10.36
SALE-2027-00463,2027-03-06,2027,3,6,6,CUST-031,Cliente 31,PROD-028,Producto Electrodomésticos 4,Electrodomésticos,Quito,Vendedor 3,Bodega Principal,4,103.17,10,371.41
SALE-2027-00464,2027-03-06,2027,3,6,6,CUST-022,Cliente 22,PROD-016,Producto Limpieza 4,Limpieza,Manta,Vendedor 7,Bodega Norte,2,10.36,10,18.65
SALE-2027-00465,2027-03-06,2027,3,6,6,CUST-032,Cliente 32,PROD-005,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 7,Bodega Norte,10,7.1,20,56.8
SALE-2027-00466,2027-03-06,2027,3,6,6,CUST-047,Cliente 47,PROD-027,Producto Electrodomésticos 3,Electrodomésticos,Cuenca,Vendedor 4,Bodega Sur,18,102.7,0,1848.6
SALE-2027-00467,2027-03-06,2027,3,6,6,CUST-033,Cliente 33,PROD-007,Producto Bebidas 1,Bebidas,Quito,Vendedor 1,Bodega Principal,10,1.39,15,11.81
SALE-2027-00468,2027-03-06,2027,3,6,6,CUST-018,Cliente 18,PROD-021,Producto Cuidado Personal 3,Cuidado Personal,Guayaquil,Vendedor 7,Bodega Norte,20,17.06,0,341.2
SALE-2027-00469,2027-03-06,2027,3,6,6,CUST-021,Cliente 21,PROD-001,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 5,Bodega Principal,13,3.26,15,36.02
SALE-2027-00470,2027-03-06,2027,3,6,6,CUST-034,Cliente 34,PROD-005,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 4,Bodega Sur,3,7.1,20,17.04
SALE-2027-00471,2027-03-07,2027,3,7,7,CUST-022,Cliente 22,PROD-005,Producto Alimentos 5,Alimentos,Manta,Vendedor 8,Bodega Principal,24,7.1,0,170.4
SALE-2027-00472,2027-03-07,2027,3,7,7,CUST-036,Cliente 36,PROD-005,Producto Alimentos 5,Alimentos,Quito,Vendedor 3,Bodega Norte,9,7.1,20,51.12
SALE-2027-00473,2027-03-07,2027,3,7,7,CUST-046,Cliente 46,PROD-001,Producto Alimentos 1,Alimentos,Quito,Vendedor 3,Bodega Sur,25,3.26,15,69.28
SALE-2027-00474,2027-03-07,2027,3,7,7,CUST-020,Cliente 20,PROD-008,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 3,Bodega Principal,11,2.52,20,22.18
SALE-2027-00475,2027-03-07,2027,3,7,7,CUST-044,Cliente 44,PROD-004,Producto Alimentos 4,Alimentos,Quito,Vendedor 3,Bodega Norte,2,2.66,15,4.52
SALE-2027-00476,2027-03-07,2027,3,7,7,CUST-044,Cliente 44,PROD-008,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 5,Bodega Sur,4,2.52,20,8.06
SALE-2027-00477,2027-03-07,2027,3,7,7,CUST-042,Cliente 42,PROD-024,Producto Cuidado Personal 6,Cuidado Personal,Cuenca,Vendedor 1,Bodega Sur,17,8.91,10,136.32
SALE-2027-00478,2027-03-07,2027,3,7,7,CUST-033,Cliente 33,PROD-012,Producto Bebidas 6,Bebidas,Quito,Vendedor 1,Bodega Norte,11,1.17,0,12.87
SALE-2027-00479,2027-03-07,2027,3,7,7,CUST-012,Cliente 12,PROD-006,Producto Alimentos 6,Alimentos,Quito,Vendedor 7,Bodega Principal,3,6.1,0,18.3
SALE-2027-00480,2027-03-07,2027,3,7,7,CUST-026,Cliente 26,PROD-020,Producto Cuidado Personal 2,Cuidado Personal,Ambato,Vendedor 6,Bodega Sur,18,11.28,0,203.04
SALE-2027-00481,2027-03-08,2027,3,8,1,CUST-005,Cliente 5,PROD-008,Producto Bebidas 2,Bebidas,Quito,Vendedor 8,Bodega Norte,7,2.52,10,15.88
SALE-2027-00482,2027-03-08,2027,3,8,1,CUST-018,Cliente 18,PROD-013,Producto Limpieza 1,Limpieza,Quito,Vendedor 2,Bodega Sur,9,11.97,20,86.18
SALE-2027-00483,2027-03-08,2027,3,8,1,CUST-008,Cliente 8,PROD-009,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 3,Bodega Principal,11,1.05,0,11.55
SALE-2027-00484,2027-03-08,2027,3,8,1,CUST-034,Cliente 34,PROD-017,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 3,Bodega Sur,10,8.63,15,73.36
SALE-2027-00485,2027-03-08,2027,3,8,1,CUST-044,Cliente 44,PROD-007,Producto Bebidas 1,Bebidas,Manta,Vendedor 7,Bodega Principal,24,1.39,0,33.36
SALE-2027-00486,2027-03-08,2027,3,8,1,CUST-033,Cliente 33,PROD-012,Producto Bebidas 6,Bebidas,Quito,Vendedor 8,Bodega Norte,4,1.17,10,4.21
SALE-2027-00487,2027-03-08,2027,3,8,1,CUST-043,Cliente 43,PROD-003,Producto Alimentos 3,Alimentos,Ambato,Vendedor 1,Bodega Sur,18,4.94,20,71.14
SALE-2027-00488,2027-03-08,2027,3,8,1,CUST-021,Cliente 21,PROD-010,Producto Bebidas 4,Bebidas,Quito,Vendedor 1,Bodega Principal,13,1.38,5,17.04
SALE-2027-00489,2027-03-08,2027,3,8,1,CUST-049,Cliente 49,PROD-028,Producto Electrodomésticos 4,Electrodomésticos,Quito,Vendedor 2,Bodega Principal,27,103.17,15,2367.75
SALE-2027-00490,2027-03-09,2027,3,9,2,CUST-034,Cliente 34,PROD-003,Producto Alimentos 3,Alimentos,Quito,Vendedor 6,Bodega Norte,11,4.94,0,54.34
SALE-2027-00491,2027-03-09,2027,3,9,2,CUST-016,Cliente 16,PROD-002,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 6,Bodega Norte,8,3.4,20,21.76
SALE-2027-00492,2027-03-09,2027,3,9,2,CUST-031,Cliente 31,PROD-013,Producto Limpieza 1,Limpieza,Guayaquil,Vendedor 3,Bodega Principal,18,11.97,5,204.69
SALE-2027-00493,2027-03-09,2027,3,9,2,CUST-014,Cliente 14,PROD-003,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 4,Bodega Norte,16,4.94,10,71.14
SALE-2027-00494,2027-03-09,2027,3,9,2,CUST-023,Cliente 23,PROD-028,Producto Electrodomésticos 4,Electrodomésticos,Cuenca,Vendedor 1,Bodega Norte,1,103.17,20,82.54
SALE-2027-00495,2027-03-09,2027,3,9,2,CUST-012,Cliente 12,PROD-012,Producto Bebidas 6,Bebidas,Quito,Vendedor 2,Bodega Norte,3,1.17,20,2.81
SALE-2027-00496,2027-03-10,2027,3,10,3,CUST-037,Cliente 37,PROD-018,Producto Limpieza 6,Limpieza,Ambato,Vendedor 7,Bodega Norte,13,6.22,20,64.69
SALE-2027-00497,2027-03-10,2027,3,10,3,CUST-049,Cliente 49,PROD-005,Producto Alimentos 5,Alimentos,Quito,Vendedor 1,Bodega Principal,8,7.1,15,48.28
SALE-2027-00498,2027-03-10,2027,3,10,3,CUST-012,Cliente 12,PROD-002,Producto Alimentos 2,Alimentos,Cuenca,Vendedor 1,Bodega Sur,9,3.4,0,30.6
SALE-2027-00499,2027-03-10,2027,3,10,3,CUST-025,Cliente 25,PROD-005,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 3,Bodega Sur,19,7.1,0,134.9
SALE-2027-00500,2027-03-10,2027,3,10,3,CUST-022,Cliente 22,PROD-004,Producto Alimentos 4,Alimentos,Quito,Vendedor 4,Bodega Principal,13,2.66,0,34.58
SALE-2027-00501,2027-03-10,2027,3,10,3,CUST-049,Cliente 49,PROD-011,Producto Bebidas 5,Bebidas,Cuenca,Vendedor 8,Bodega Principal,2,2.45,0,4.9
SALE-2027-00502,2027-03-10,2027,3,10,3,CUST-012,Cliente 12,PROD-002,Producto Alimentos 2,Alimentos,Ambato,Vendedor 2,Bodega Norte,10,3.4,0,34
SALE-2027-00503,2027-03-11,2027,3,11,4,CUST-027,Cliente 27,PROD-007,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 6,Bodega Norte,14,1.39,10,17.51
