sale_date,product_name,category_name,zone_name,salesman_name,warehouse_name,real_sales,predicted_sales,difference,percentage_error
2027-03-16,Producto Limpieza 5,Limpieza,Manta,Vendedor 7,Bodega Sur,86.3,94.7,8.4,9.73%
2027-03-16,Producto Alimentos 1,Alimentos,Manta,Vendedor 3,Bodega Principal,49.55,32.46,17.09,34.48%
2027-03-16,Producto Bebidas 1,Bebidas,Manta,Vendedor 4,Bodega Norte,7.51,-2.43,9.94,132.34%
2027-03-16,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 8,Bodega Sur,7.56,0.9,6.66,88.04%
2027-03-17,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 5,Bodega Principal,33.92,43.4,9.48,27.95%
2027-03-17,Producto Bebidas 6,Bebidas,Quito,Vendedor 3,Bodega Principal,18.95,-0.48,19.43,102.52%
2027-03-17,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 4,Bodega Sur,47.6,58.4,10.8,22.69%
2027-03-17,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 3,Bodega Principal,10.01,-3.95,13.96,139.41%
2027-03-18,Producto Bebidas 6,Bebidas,Quito,Vendedor 6,Bodega Sur,23.4,1.06,22.34,95.46%
2027-03-18,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 7,Bodega Norte,31.11,45.78,14.67,47.16%
2027-03-18,Producto Alimentos 4,Alimentos,Quito,Vendedor 8,Bodega Sur,2.39,-2.18,4.57,191.33%
2027-03-18,Producto Alimentos 3,Alimentos,Quito,Vendedor 5,Bodega Principal,74.1,72.39,1.71,2.31%
2027-03-19,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 5,Bodega Sur,20.02,18.39,1.63,8.15%
2027-03-19,Producto Limpieza 4,Limpieza,Ambato,Vendedor 5,Bodega Principal,105.67,111.24,5.57,5.27%
2027-03-19,Producto Bebidas 1,Bebidas,Manta,Vendedor 1,Bodega Principal,12.23,-5.52,17.75,145.11%
2027-03-19,Producto Alimentos 1,Alimentos,Quito,Vendedor 4,Bodega Sur,39.12,39.22,0.1,0.24%
2027-03-19,Producto Cuidado Personal 2,Cuidado Personal,Manta,Vendedor 6,Bodega Sur,90.24,67.99,22.25,24.66%
2027-03-20,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 6,Bodega Norte,24.7,-6.99,31.69,128.31%
2027-03-20,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 8,Bodega Norte,113.6,109.15,4.45,3.92%
2027-03-20,Producto Bebidas 6,Bebidas,Cuenca,Vendedor 5,Bodega Norte,3.74,2.45,1.29,34.52%
2027-03-20,Producto Alimentos 6,Alimentos,Quito,Vendedor 7,Bodega Norte,63.74,84.89,21.15,33.18%
2027-03-20,Producto Alimentos 1,Alimentos,Ambato,Vendedor 1,Bodega Sur,52.16,52.5,0.34,0.65%
2027-03-20,Producto Cuidado Personal 1,Cuidado Personal,Guayaquil,Vendedor 4,Bodega Principal,53.75,67.69,13.94,25.94%
2027-03-20,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 4,Bodega Principal,11.97,15.07,3.1,25.94%
2027-03-20,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 7,Bodega Sur,3.51,7.91,4.4,125.24%
2027-03-20,Producto Bebidas 5,Bebidas,Manta,Vendedor 4,Bodega Principal,20.95,20.54,0.41,1.96%
2027-03-21,Producto Cuidado Personal 3,Cuidado Personal,Cuenca,Vendedor 4,Bodega Norte,51.18,31.01,20.17,39.41%
2027-03-21,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 5,Bodega Principal,11.34,21.72,10.38,91.56%
2027-03-21,Producto Cuidado Personal 5,Cuidado Personal,Cuenca,Vendedor 8,Bodega Norte,247.5,266.46,18.96,7.66%
2027-03-21,Producto Cuidado Personal 1,Cuidado Personal,Quito,Vendedor 7,Bodega Norte,48.09,81.15,33.06,68.75%
2027-03-21,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 5,Bodega Norte,34,18.42,15.58,45.83%
2027-03-21,Producto Bebidas 1,Bebidas,Quito,Vendedor 3,Bodega Norte,8.27,27.29,19.02,229.98%
2027-03-21,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 5,Bodega Sur,50.54,42.67,7.87,15.57%
2027-03-21,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 3,Bodega Norte,19.4,10.89,8.51,43.89%
2027-03-21,Producto Cuidado Personal 1,Cuidado Personal,Guayaquil,Vendedor 3,Bodega Sur,160.31,188.43,28.12,17.54%
2027-03-22,Producto Cuidado Personal 6,Cuidado Personal,Manta,Vendedor 3,Bodega Principal,142.56,142.04,0.52,0.36%
2027-03-22,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 2,Bodega Norte,120.82,92.78,28.04,23.21%
2027-03-22,Producto Bebidas 4,Bebidas,Cuenca,Vendedor 7,Bodega Principal,28.98,11.12,17.86,61.63%
2027-03-22,Producto Alimentos 1,Alimentos,Cuenca,Vendedor 1,Bodega Principal,2.77,-11.87,14.64,528.68%
2027-03-22,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 5,Bodega Sur,47.22,43.65,3.57,7.56%
2027-03-23,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 4,Bodega Norte,13.6,4.15,9.45,69.46%
2027-03-23,Producto Alimentos 6,Alimentos,Quito,Vendedor 3,Bodega Sur,122,118.59,3.41,2.79%
2027-03-23,Producto Alimentos 2,Alimentos,Quito,Vendedor 7,Bodega Sur,11.56,1.36,10.2,88.23%
2027-03-23,Producto Alimentos 2,Alimentos,Quito,Vendedor 3,Bodega Sur,19.04,6.34,12.7,66.69%
2027-03-23,Producto Bebidas 5,Bebidas,Quito,Vendedor 3,Bodega Principal,15.68,24.33,8.65,55.16%
2027-03-24,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 8,Bodega Principal,43.52,34.26,9.26,21.28%
2027-03-24,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 6,Bodega Principal,33.52,18.67,14.85,44.3%
2027-03-24,Producto Alimentos 3,Alimentos,Cuenca,Vendedor 1,Bodega Sur,39.52,34.32,5.2,13.17%
2027-03-24,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 7,Bodega Sur,9.45,29.18,19.73,208.83%
2027-03-24,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 4,Bodega Norte,21.55,21.58,0.03,0.15%
2027-03-24,Producto Alimentos 4,Alimentos,Manta,Vendedor 4,Bodega Norte,40.43,51.23,10.8,26.7%
2027-03-24,Producto Cuidado Personal 4,Cuidado Personal,Quito,Vendedor 6,Bodega Sur,135.8,135.93,0.13,0.1%
2027-03-24,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 5,Bodega Norte,5.87,2.25,3.62,61.67%
2027-03-24,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 2,Bodega Principal,74.19,76.33,2.14,2.88%
2027-03-24,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 6,Bodega Norte,5.78,-8.48,14.26,246.78%
2027-03-25,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 4,Bodega Sur,2.1,-1.79,3.89,185.38%
2027-03-25,Producto Electrodomésticos 6,Electrodomésticos,Manta,Vendedor 7,Bodega Principal,1387.64,1367.85,19.79,1.43%
2027-03-25,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 4,Bodega Principal,92.3,84.76,7.54,8.16%
2027-03-25,Producto Bebidas 3,Bebidas,Manta,Vendedor 5,Bodega Principal,4.72,0.21,4.51,95.62%
2027-03-25,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 1,Bodega Principal,15.83,-2.95,18.78,118.66%
2027-03-25,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 6,Bodega Principal,60.35,55.42,4.93,8.17%
2027-03-26,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 6,Bodega Sur,34.3,47.31,13.01,37.94%
2027-03-26,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 7,Bodega Norte,20.4,4.67,15.73,77.09%
2027-03-26,Producto Electrodomésticos 2,Electrodomésticos,Guayaquil,Vendedor 1,Bodega Sur,854.15,813.02,41.13,4.82%
2027-03-26,Producto Alimentos 6,Alimentos,Quito,Vendedor 4,Bodega Sur,79.3,90.55,11.25,14.19%
2027-03-26,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 3,Bodega Norte,30.97,23.62,7.35,23.73%
2027-03-26,Producto Cuidado Personal 3,Cuidado Personal,Guayaquil,Vendedor 1,Bodega Norte,145.01,124.02,20.99,14.47%
2027-03-26,Producto Electrodomésticos 3,Electrodomésticos,Guayaquil,Vendedor 2,Bodega Norte,1170.78,998.45,172.33,14.72%
2027-03-27,Producto Electrodomésticos 6,Electrodomésticos,Guayaquil,Vendedor 4,Bodega Norte,352.42,85.87,266.55,75.64%
2027-03-27,Producto Bebidas 6,Bebidas,Quito,Vendedor 2,Bodega Sur,1.17,15.28,14.11,1206.04%
2027-03-27,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 8,Bodega Principal,11.7,7.85,3.85,32.87%
2027-03-27,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 8,Bodega Principal,20.16,33.11,12.95,64.24%
2027-03-28,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 3,Bodega Principal,37.32,13.19,24.13,64.66%
2027-03-28,Producto Bebidas 6,Bebidas,Quito,Vendedor 7,Bodega Norte,26.91,28.49,1.58,5.89%
2027-03-28,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 4,Bodega Sur,52.16,51.18,0.98,1.88%
2027-03-28,Producto Bebidas 5,Bebidas,Manta,Vendedor 3,Bodega Sur,47.9,57.46,9.56,19.95%
2027-03-28,Producto Cuidado Personal 2,Cuidado Personal,Quito,Vendedor 4,Bodega Principal,236.88,263.23,26.35,11.12%
2027-03-28,Producto Alimentos 1,Alimentos,Quito,Vendedor 8,Bodega Sur,65.2,48.12,17.08,26.2%
2027-03-28,Producto Cuidado Personal 1,Cuidado Personal,Guayaquil,Vendedor 6,Bodega Norte,152.29,168.64,16.35,10.73%
2027-03-28,Producto Bebidas 4,Bebidas,Cuenca,Vendedor 7,Bodega Norte,28.7,36.14,7.44,25.91%
2027-03-28,Producto Alimentos 3,Alimentos,Quito,Vendedor 4,Bodega Sur,69.16,-30.25,99.41,143.75%
2027-03-29,Producto Electrodomésticos 2,Electrodomésticos,Cuenca,Vendedor 6,Bodega Principal,153.75,629.64,475.89,309.52%
2027-03-29,Producto Limpieza 3,Limpieza,Cuenca,Vendedor 4,Bodega Principal,76.75,58.69,18.06,23.53%
2027-03-29,Producto Alimentos 5,Alimentos,Quito,Vendedor 5,Bodega Sur,177.5,149.29,28.21,15.89%
2027-03-29,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 6,Bodega Sur,26.25,10.8,15.45,58.85%
2027-03-29,Producto Bebidas 6,Bebidas,Manta,Vendedor 3,Bodega Norte,14.04,19.1,5.06,36.03%
2027-03-29,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 3,Bodega Norte,91.8,87.92,3.88,4.23%
2027-03-29,Producto Alimentos 2,Alimentos,Manta,Vendedor 8,Bodega Sur,54.91,29.98,24.93,45.4%
2027-03-29,Producto Bebidas 3,Bebidas,Ambato,Vendedor 7,Bodega Sur,10.5,5.51,4.99,47.49%
2027-03-29,Producto Alimentos 2,Alimentos,Manta,Vendedor 6,Bodega Norte,27.54,11.53,16.01,58.13%
2027-03-30,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 8,Bodega Norte,14.7,8.97,5.73,38.96%
2027-03-30,Producto Bebidas 5,Bebidas,Cuenca,Vendedor 2,Bodega Principal,13.23,-5.55,18.78,141.97%
2027-03-30,Producto Electrodomésticos 5,Electrodomésticos,Manta,Vendedor 1,Bodega Norte,1928.6,1502.52,426.08,22.09%
2027-03-31,Producto Electrodomésticos 4,Electrodomésticos,Guayaquil,Vendedor 4,Bodega Principal,165.07,208.03,42.96,26.03%
2027-03-31,Producto Limpieza 5,Limpieza,Quito,Vendedor 6,Bodega Principal,65.59,81.05,15.46,23.57%
2027-03-31,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 2,Bodega Norte,87.08,88.14,1.06,1.22%
2027-03-31,Producto Cuidado Personal 3,Cuidado Personal,Quito,Vendedor 7,Bodega Sur,113.45,147.93,34.48,30.39%
2027-03-31,Producto Limpieza 3,Limpieza,Quito,Vendedor 5,Bodega Sur,125.46,137.77,12.31,9.81%
2027-03-31,Producto Cuidado Personal 3,Cuidado Personal,Cuenca,Vendedor 5,Bodega Sur,153.54,168.98,15.44,10.05%
2027-03-31,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 2,Bodega Norte,16.29,5.23,11.06,67.89%
2027-03-31,Producto Cuidado Personal 6,Cuidado Personal,Quito,Vendedor 4,Bodega Norte,106.03,123.13,17.1,16.13%
2027-04-01,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 3,Bodega Norte,11.7,1.43,10.27,87.8%
2027-04-01,Producto Limpieza 2,Limpieza,Cuenca,Vendedor 7,Bodega Sur,139.53,161.99,22.46,16.1%
2027-04-02,Producto Bebidas 1,Bebidas,Quito,Vendedor 4,Bodega Norte,1.39,-22.92,24.31,1749.27%
2027-04-02,Producto Electrodomésticos 4,Electrodomésticos,Cuenca,Vendedor 4,Bodega Sur,526.17,417.5,108.67,20.65%
2027-04-02,Producto Limpieza 3,Limpieza,Cuenca,Vendedor 3,Bodega Principal,41.33,34.49,6.84,16.55%
2027-04-02,Producto Electrodomésticos 6,Electrodomésticos,Quito,Vendedor 6,Bodega Sur,770.91,736.88,34.03,4.41%
2027-04-02,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 1,Bodega Norte,84.49,104.11,19.62,23.22%
2027-04-02,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 7,Bodega Principal,4.69,3.66,1.03,21.9%
2027-04-03,Producto Limpieza 1,Limpieza,Quito,Vendedor 4,Bodega Principal,53.87,47.55,6.32,11.73%
2027-04-03,Producto Bebidas 6,Bebidas,Quito,Vendedor 6,Bodega Norte,2.81,-0.06,2.87,102.21%
2027-04-03,Producto Alimentos 5,Alimentos,Quito,Vendedor 4,Bodega Norte,76.68,93.58,16.9,22.03%
2027-04-03,Producto Bebidas 4,Bebidas,Manta,Vendedor 5,Bodega Principal,3.93,18.76,14.83,377.43%
2027-04-03,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 2,Bodega Principal,27.66,36.7,9.04,32.67%
2027-04-03,Producto Limpieza 1,Limpieza,Cuenca,Vendedor 7,Bodega Norte,193.32,192.35,0.97,0.5%
2027-04-03,Producto Cuidado Personal 2,Cuidado Personal,Quito,Vendedor 7,Bodega Principal,180.48,188.9,8.42,4.66%
2027-04-04,Producto Alimentos 4,Alimentos,Cuenca,Vendedor 7,Bodega Norte,66.5,73.15,6.65,10%
2027-04-04,Producto Alimentos 4,Alimentos,Manta,Vendedor 6,Bodega Principal,58.79,54.6,4.19,7.12%
2027-04-04,Producto Cuidado Personal 2,Cuidado Personal,Quito,Vendedor 3,Bodega Norte,107.16,109.15,1.99,1.86%
2027-04-04,Producto Alimentos 4,Alimentos,Quito,Vendedor 5,Bodega Principal,49.74,52.39,2.65,5.33%
2027-04-04,Producto Limpieza 2,Limpieza,Guayaquil,Vendedor 5,Bodega Sur,23.19,27.6,4.41,19.01%
2027-04-04,Producto Cuidado Personal 2,Cuidado Personal,Guayaquil,Vendedor 6,Bodega Sur,171.46,166.78,4.68,2.73%
2027-04-04,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 3,Bodega Principal,29.92,28.67,1.25,4.18%
2027-04-05,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 2,Bodega Norte,39.2,33.54,5.66,14.45%
2027-04-05,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 4,Bodega Principal,48.96,58.91,9.95,20.33%
2027-04-05,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 6,Bodega Sur,11.93,17.31,5.38,45.12%
2027-04-05,Producto Alimentos 5,Alimentos,Manta,Vendedor 3,Bodega Principal,44.73,52.23,7.5,16.77%
2027-04-05,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 5,Bodega Sur,20.02,19.49,0.53,2.63%
2027-04-06,Producto Bebidas 6,Bebidas,Cuenca,Vendedor 8,Bodega Norte,27.38,50.15,22.77,83.17%
2027-04-06,Producto Alimentos 2,Alimentos,Quito,Vendedor 7,Bodega Principal,13.6,19.51,5.91,43.45%
2027-04-06,Producto Alimentos 5,Alimentos,Quito,Vendedor 5,Bodega Principal,12.78,24,11.22,87.77%
2027-04-06,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 6,Bodega Sur,54.43,73.88,19.45,35.74%
2027-04-06,Producto Bebidas 1,Bebidas,Quito,Vendedor 2,Bodega Principal,23.35,31.15,7.8,33.43%
2027-04-06,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 6,Bodega Sur,44.1,40.27,3.83,8.68%
2027-04-06,Producto Limpieza 2,Limpieza,Quito,Vendedor 7,Bodega Norte,154.21,150.91,3.3,2.14%
2027-04-06,Producto Bebidas 4,Bebidas,Quito,Vendedor 2,Bodega Sur,18.77,31.27,12.5,66.61%
2027-04-06,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 1,Bodega Sur,35.28,34.9,0.38,1.06%
2027-04-06,Producto Cuidado Personal 5,Cuidado Personal,Quito,Vendedor 1,Bodega Norte,74.81,113.21,38.4,51.33%
2027-04-06,Producto Electrodomésticos 4,Electrodomésticos,Cuenca,Vendedor 2,Bodega Sur,2269.74,2496.19,226.45,9.98%
2027-04-07,Producto Bebidas 1,Bebidas,Quito,Vendedor 7,Bodega Sur,22.52,12.92,9.6,42.62%
2027-04-07,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 7,Bodega Sur,134.9,165.89,30.99,22.97%
2027-04-07,Producto Bebidas 6,Bebidas,Manta,Vendedor 6,Bodega Principal,7.02,3.82,3.2,45.52%
2027-04-07,Producto Alimentos 2,Alimentos,Quito,Vendedor 8,Bodega Principal,57.8,57.32,0.48,0.84%
2027-04-07,Producto Alimentos 5,Alimentos,Quito,Vendedor 8,Bodega Principal,106.5,111.82,5.32,5%
2027-04-08,Producto Alimentos 6,Alimentos,Manta,Vendedor 2,Bodega Principal,18.3,29.67,11.37,62.11%
2027-04-08,Producto Cuidado Personal 5,Cuidado Personal,Guayaquil,Vendedor 8,Bodega Sur,202.5,196.77,5.73,2.83%
2027-04-08,Producto Limpieza 6,Limpieza,Cuenca,Vendedor 1,Bodega Sur,15.86,31.98,16.12,101.65%
2027-04-08,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 2,Bodega Norte,16.56,14.6,1.96,11.81%
2027-04-08,Producto Limpieza 4,Limpieza,Guayaquil,Vendedor 4,Bodega Principal,98.42,119.44,21.02,21.35%
2027-04-08,Producto Limpieza 2,Limpieza,Guayaquil,Vendedor 2,Bodega Principal,117.5,134.91,17.41,14.82%
2027-04-09,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 5,Bodega Norte,8.4,7.41,0.99,11.73%
2027-04-09,Producto Alimentos 6,Alimentos,Ambato,Vendedor 5,Bodega Norte,85.4,86.1,0.7,0.82%
2027-04-09,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 2,Bodega Sur,23.63,26.97,3.34,14.14%
2027-04-09,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 4,Bodega Principal,31.95,49.84,17.89,55.99%
2027-04-09,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 2,Bodega Sur,9.88,12.8,2.92,29.52%
2027-04-09,Producto Bebidas 5,Bebidas,Quito,Vendedor 8,Bodega Sur,21.56,6.79,14.77,68.52%
2027-04-09,Producto Alimentos 2,Alimentos,Manta,Vendedor 5,Bodega Norte,21.42,9.2,12.22,57.04%
2027-04-09,Producto Alimentos 6,Alimentos,Quito,Vendedor 5,Bodega Norte,30.5,38.8,8.3,27.22%
2027-04-09,Producto Alimentos 4,Alimentos,Quito,Vendedor 5,Bodega Norte,21.28,9.4,11.88,55.82%
2027-04-10,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 5,Bodega Principal,29.16,32.98,3.82,13.09%
2027-04-10,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 2,Bodega Sur,36.72,32.02,4.7,12.81%
2027-04-10,Producto Alimentos 5,Alimentos,Manta,Vendedor 4,Bodega Principal,113.6,107.63,5.97,5.25%
2027-04-10,Producto Electrodomésticos 6,Electrodomésticos,Guayaquil,Vendedor 2,Bodega Principal,969.14,1138.15,169.01,17.44%
2027-04-10,Producto Bebidas 1,Bebidas,Quito,Vendedor 8,Bodega Principal,17.17,13.6,3.57,20.81%
2027-04-10,Producto Bebidas 6,Bebidas,Quito,Vendedor 5,Bodega Principal,17.78,9.48,8.3,46.68%
2027-04-10,Producto Bebidas 1,Bebidas,Quito,Vendedor 2,Bodega Norte,2.36,-3.13,5.49,232.79%
2027-04-10,Producto Cuidado Personal 1,Cuidado Personal,Quito,Vendedor 6,Bodega Sur,113.16,120.32,7.16,6.33%
2027-04-11,Producto Cuidado Personal 2,Cuidado Personal,Cuenca,Vendedor 1,Bodega Norte,67.68,63.41,4.27,6.32%
2027-04-11,Producto Bebidas 3,Bebidas,Quito,Vendedor 5,Bodega Principal,2.1,-12.87,14.97,712.67%
2027-04-11,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 4,Bodega Norte,137.46,162.04,24.58,17.88%
2027-04-11,Producto Alimentos 2,Alimentos,Manta,Vendedor 6,Bodega Norte,42.84,17.6,25.24,58.92%
2027-04-11,Producto Bebidas 2,Bebidas,Quito,Vendedor 3,Bodega Norte,52.16,51.62,0.54,1.03%
2027-04-11,Producto Cuidado Personal 2,Cuidado Personal,Cuenca,Vendedor 1,Bodega Sur,274.1,289.34,15.24,5.56%
2027-04-11,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 7,Bodega Norte,4.17,-20.02,24.19,580.18%
2027-04-11,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 1,Bodega Norte,136.64,142.4,5.76,4.21%
2027-04-11,Producto Electrodomésticos 3,Electrodomésticos,Cuenca,Vendedor 3,Bodega Principal,657.28,631.28,26,3.96%
2027-04-11,Producto Alimentos 5,Alimentos,Quito,Vendedor 7,Bodega Sur,28.4,20.43,7.97,28.07%
2027-04-12,Producto Alimentos 2,Alimentos,Quito,Vendedor 1,Bodega Principal,57.8,42.94,14.86,25.71%
2027-04-12,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 2,Bodega Norte,15.53,20.5,4.97,31.99%
2027-04-12,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 4,Bodega Norte,1.24,4.31,3.07,247.86%
2027-04-12,Producto Alimentos 6,Alimentos,Cuenca,Vendedor 3,Bodega Principal,137.25,164.46,27.21,19.82%
2027-04-12,Producto Cuidado Personal 3,Cuidado Personal,Ambato,Vendedor 2,Bodega Principal,322.43,174.57,147.86,45.86%
2027-04-12,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 7,Bodega Principal,23.8,20.26,3.54,14.88%
2027-04-12,Producto Alimentos 2,Alimentos,Manta,Vendedor 5,Bodega Principal,91.8,98.33,6.53,7.11%
2027-04-12,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 6,Bodega Sur,140.3,147.44,7.14,5.09%
2027-04-12,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 5,Bodega Principal,61.2,48.84,12.36,20.2%
2027-04-12,Producto Limpieza 3,Limpieza,Guayaquil,Vendedor 7,Bodega Sur,163.1,183.53,20.43,12.53%
2027-04-12,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 1,Bodega Norte,14.96,-1.11,16.07,107.42%
2027-04-13,Producto Alimentos 2,Alimentos,Quito,Vendedor 7,Bodega Norte,21.42,3.18,18.24,85.16%
2027-04-13,Producto Cuidado Personal 5,Cuidado Personal,Quito,Vendedor 1,Bodega Norte,315,330.46,15.46,4.91%
2027-04-13,Producto Electrodomésticos 2,Electrodomésticos,Guayaquil,Vendedor 1,Bodega Sur,4057.21,3944.39,112.82,2.78%
2027-04-13,Producto Bebidas 4,Bebidas,Quito,Vendedor 5,Bodega Sur,11.04,-3.2,14.24,128.97%
2027-04-13,Producto Limpieza 2,Limpieza,Quito,Vendedor 5,Bodega Sur,173.92,201.94,28.02,16.11%
2027-04-13,Producto Alimentos 1,Alimentos,Quito,Vendedor 4,Bodega Norte,32.6,17.84,14.76,45.26%
2027-04-14,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 6,Bodega Sur,22.23,12.41,9.82,44.18%
2027-04-14,Producto Alimentos 2,Alimentos,Manta,Vendedor 1,Bodega Sur,44.2,21.4,22.8,51.58%
2027-04-14,Producto Electrodomésticos 6,Electrodomésticos,Cuenca,Vendedor 7,Bodega Norte,594.7,495.74,98.96,16.64%
2027-04-14,Producto Bebidas 1,Bebidas,Cuenca,Vendedor 6,Bodega Sur,8.27,-6.63,14.9,180.18%
2027-04-14,Producto Alimentos 6,Alimentos,Manta,Vendedor 1,Bodega Principal,92.72,102.52,9.8,10.57%
2027-04-15,Producto Cuidado Personal 5,Cuidado Personal,Quito,Vendedor 6,Bodega Principal,81,81.46,0.46,0.57%
2027-04-15,Producto Bebidas 3,Bebidas,Quito,Vendedor 4,Bodega Norte,14.7,15.03,0.33,2.27%
2027-04-15,Producto Alimentos 4,Alimentos,Manta,Vendedor 7,Bodega Sur,20.35,7.65,12.7,62.42%
2027-04-15,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 7,Bodega Norte,16.29,6.85,9.44,57.97%
2027-04-15,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 4,Bodega Principal,46.55,32.22,14.33,30.78%
2027-04-15,Producto Alimentos 5,Alimentos,Quito,Vendedor 7,Bodega Sur,47.22,57.17,9.95,21.07%
2027-04-15,Producto Electrodomésticos 6,Electrodomésticos,Guayaquil,Vendedor 7,Bodega Norte,1784.11,1833.21,49.1,2.75%
2027-04-15,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 6,Bodega Sur,6.72,-14.49,21.21,315.64%
2027-04-15,Producto Limpieza 6,Limpieza,Cuenca,Vendedor 1,Bodega Norte,83.97,88.43,4.46,5.32%
2027-04-15,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 5,Bodega Sur,1.17,-12.54,13.71,1171.97%
2027-04-16,Producto Electrodomésticos 5,Electrodomésticos,Quito,Vendedor 2,Bodega Sur,578.58,479.71,98.87,17.09%
2027-04-16,Producto Alimentos 3,Alimentos,Manta,Vendedor 4,Bodega Norte,39.52,28.52,11,27.84%
2027-04-16,Producto Bebidas 3,Bebidas,Manta,Vendedor 1,Bodega Norte,5.25,0.86,4.39,83.57%
2027-04-16,Producto Alimentos 6,Alimentos,Ambato,Vendedor 3,Bodega Norte,82.35,85.83,3.48,4.23%
2027-04-17,Producto Limpieza 3,Limpieza,Ambato,Vendedor 8,Bodega Principal,125.46,128.48,3.02,2.41%
2027-04-17,Producto Bebidas 6,Bebidas,Cuenca,Vendedor 7,Bodega Sur,7.02,0.59,6.43,91.55%
2027-04-17,Producto Bebidas 1,Bebidas,Quito,Vendedor 8,Bodega Sur,1.32,-11.95,13.27,1005.17%
2027-04-17,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 3,Bodega Sur,9.18,-10.77,19.95,217.28%
2027-04-17,Producto Alimentos 6,Alimentos,Cuenca,Vendedor 4,Bodega Principal,115.9,115.74,0.16,0.14%
