sale_id,sale_date,year_number,month_number,day_number,day_of_week,customer_code,customer_name,product_code,product_name,category_name,zone_name,salesman_name,warehouse_name,quantity,unit_price,discount_percentage,total_sales
SALE-01068,2026-08-13,2026,8,13,4,CUST-041,Cliente 41,PROD-022,Producto Cuidado Personal 4,Cuidado Personal,Guayaquil,Vendedor 5,Bodega Sur,5,12.77,15,54.27
SALE-01390,2026-08-13,2026,8,13,4,CUST-028,Cliente 28,PROD-023,Producto Cuidado Personal 5,Cuidado Personal,Guayaquil,Vendedor 8,Bodega Principal,10,11.43,10,102.87
SALE-02507,2026-08-13,2026,8,13,4,CUST-003,Cliente 3,PROD-016,Producto Limpieza 4,Limpieza,Guayaquil,Vendedor 8,Bodega Norte,10,6.87,0,68.7
SALE-02789,2026-08-13,2026,8,13,4,CUST-025,Cliente 25,PROD-002,Producto Alimentos 2,Alimentos,Quito,Vendedor 7,Bodega Norte,15,2.82,15,35.95
SALE-02793,2026-08-13,2026,8,13,4,CUST-013,Cliente 13,PROD-006,Producto Alimentos 6,Alimentos,Quito,Vendedor 5,Bodega Principal,15,4.42,5,62.98
SALE-00338,2026-08-14,2026,8,14,5,CUST-042,Cliente 42,PROD-011,Producto Bebidas 5,Bebidas,Ambato,Vendedor 1,Bodega Principal,6,1.88,20,9.02
SALE-00476,2026-08-14,2026,8,14,5,CUST-041,Cliente 41,PROD-014,Producto Limpieza 2,Limpieza,Quito,Vendedor 2,Bodega Principal,24,5.55,10,119.88
SALE-00520,2026-08-14,2026,8,14,5,CUST-030,Cliente 30,PROD-024,Producto Cuidado Personal 6,Cuidado Personal,Manta,Vendedor 7,Bodega Principal,4,13.97,20,44.7
SALE-00967,2026-08-14,2026,8,14,5,CUST-040,Cliente 40,PROD-014,Producto Limpieza 2,Limpieza,Ambato,Vendedor 7,Bodega Sur,14,5.55,0,77.7
SALE-01019,2026-08-14,2026,8,14,5,CUST-005,Cliente 5,PROD-009,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 1,Bodega Norte,12,1.0,20,9.6
SALE-01711,2026-08-14,2026,8,14,5,CUST-007,Cliente 7,PROD-006,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 7,Bodega Sur,12,4.42,15,45.08
SALE-02305,2026-08-14,2026,8,14,5,CUST-025,Cliente 25,PROD-002,Producto Alimentos 2,Alimentos,Cuenca,Vendedor 1,Bodega Sur,1,2.82,10,2.54
SALE-01662,2026-08-15,2026,8,15,6,CUST-023,Cliente 23,PROD-005,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 4,Bodega Norte,25,4.79,20,95.8
SALE-02424,2026-08-15,2026,8,15,6,CUST-030,Cliente 30,PROD-012,Producto Bebidas 6,Bebidas,Quito,Vendedor 5,Bodega Sur,10,1.3,20,10.4
SALE-02573,2026-08-15,2026,8,15,6,CUST-039,Cliente 39,PROD-006,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 4,Bodega Norte,21,4.42,20,74.26
SALE-02922,2026-08-15,2026,8,15,6,CUST-049,Cliente 49,PROD-022,Producto Cuidado Personal 4,Cuidado Personal,Quito,Vendedor 3,Bodega Sur,9,12.77,15,97.69
SALE-00242,2026-08-16,2026,8,16,7,CUST-002,Cliente 2,PROD-005,Producto Alimentos 5,Alimentos,Quito,Vendedor 4,Bodega Norte,12,4.79,0,57.48
SALE-00246,2026-08-16,2026,8,16,7,CUST-016,Cliente 16,PROD-008,Producto Bebidas 2,Bebidas,Cuenca,Vendedor 1,Bodega Sur,15,2.06,0,30.9
SALE-01006,2026-08-16,2026,8,16,7,CUST-008,Cliente 8,PROD-008,Producto Bebidas 2,Bebidas,Manta,Vendedor 5,Bodega Norte,24,2.06,0,49.44
SALE-01472,2026-08-16,2026,8,16,7,CUST-005,Cliente 5,PROD-017,Producto Limpieza 5,Limpieza,Quito,Vendedor 8,Bodega Principal,22,5.21,20,91.7
SALE-01725,2026-08-16,2026,8,16,7,CUST-011,Cliente 11,PROD-011,Producto Bebidas 5,Bebidas,Quito,Vendedor 8,Bodega Sur,18,1.88,0,33.84
SALE-02141,2026-08-16,2026,8,16,7,CUST-041,Cliente 41,PROD-010,Producto Bebidas 4,Bebidas,Ambato,Vendedor 4,Bodega Sur,13,2.46,5,30.38
SALE-02197,2026-08-16,2026,8,16,7,CUST-047,Cliente 47,PROD-005,Producto Alimentos 5,Alimentos,Manta,Vendedor 2,Bodega Sur,23,4.79,0,110.17
SALE-02991,2026-08-16,2026,8,16,7,CUST-004,Cliente 4,PROD-011,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 8,Bodega Norte,1,1.88,0,1.88
SALE-00054,2026-08-17,2026,8,17,1,CUST-046,Cliente 46,PROD-017,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 6,Bodega Norte,10,5.21,20,41.68
SALE-00146,2026-08-17,2026,8,17,1,CUST-045,Cliente 45,PROD-001,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 8,Bodega Principal,12,7.07,0,84.84
SALE-00494,2026-08-17,2026,8,17,1,CUST-030,Cliente 30,PROD-004,Producto Alimentos 4,Alimentos,Cuenca,Vendedor 7,Bodega Norte,4,5.04,15,17.14
SALE-00509,2026-08-17,2026,8,17,1,CUST-028,Cliente 28,PROD-011,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 5,Bodega Norte,12,1.88,0,22.56
SALE-00724,2026-08-17,2026,8,17,1,CUST-006,Cliente 6,PROD-019,Producto Cuidado Personal 1,Cuidado Personal,Ambato,Vendedor 4,Bodega Sur,14,9.04,0,126.56
SALE-00774,2026-08-17,2026,8,17,1,CUST-047,Cliente 47,PROD-001,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 1,Bodega Sur,10,7.07,15,60.09
SALE-01426,2026-08-17,2026,8,17,1,CUST-010,Cliente 10,PROD-003,Producto Alimentos 3,Alimentos,Manta,Vendedor 8,Bodega Norte,18,7.0,0,126.0
SALE-01738,2026-08-17,2026,8,17,1,CUST-015,Cliente 15,PROD-005,Producto Alimentos 5,Alimentos,Quito,Vendedor 3,Bodega Principal,4,4.79,15,16.29
SALE-02293,2026-08-17,2026,8,17,1,CUST-022,Cliente 22,PROD-002,Producto Alimentos 2,Alimentos,Quito,Vendedor 5,Bodega Principal,14,2.82,0,39.48
SALE-02665,2026-08-17,2026,8,17,1,CUST-029,Cliente 29,PROD-001,Producto Alimentos 1,Alimentos,Quito,Vendedor 4,Bodega Principal,13,7.07,5,87.31
SALE-00503,2026-08-18,2026,8,18,2,CUST-035,Cliente 35,PROD-009,Producto Bebidas 3,Bebidas,Ambato,Vendedor 6,Bodega Principal,16,1.0,20,12.8
SALE-01000,2026-08-18,2026,8,18,2,CUST-044,Cliente 44,PROD-011,Producto Bebidas 5,Bebidas,Manta,Vendedor 5,Bodega Norte,6,1.88,0,11.28
SALE-01555,2026-08-18,2026,8,18,2,CUST-037,Cliente 37,PROD-007,Producto Bebidas 1,Bebidas,Manta,Vendedor 5,Bodega Principal,8,2.13,15,14.48
SALE-01577,2026-08-18,2026,8,18,2,CUST-009,Cliente 9,PROD-009,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 3,Bodega Principal,2,1.0,0,2.0
SALE-02014,2026-08-18,2026,8,18,2,CUST-026,Cliente 26,PROD-009,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 2,Bodega Sur,14,1.0,0,14.0
SALE-02828,2026-08-18,2026,8,18,2,CUST-045,Cliente 45,PROD-001,Producto Alimentos 1,Alimentos,Ambato,Vendedor 1,Bodega Norte,9,7.07,0,63.63
SALE-00541,2026-08-19,2026,8,19,3,CUST-006,Cliente 6,PROD-004,Producto Alimentos 4,Alimentos,Quito,Vendedor 6,Bodega Norte,2,5.04,10,9.07
SALE-01549,2026-08-19,2026,8,19,3,CUST-048,Cliente 48,PROD-002,Producto Alimentos 2,Alimentos,Cuenca,Vendedor 6,Bodega Sur,7,2.82,0,19.74
SALE-01620,2026-08-19,2026,8,19,3,CUST-045,Cliente 45,PROD-002,Producto Alimentos 2,Alimentos,Cuenca,Vendedor 5,Bodega Principal,3,2.82,10,7.61
SALE-01759,2026-08-19,2026,8,19,3,CUST-040,Cliente 40,PROD-027,Producto Electrodomésticos 3,Electrodomésticos,Guayaquil,Vendedor 4,Bodega Norte,17,127.84,0,2173.28
SALE-01973,2026-08-19,2026,8,19,3,CUST-049,Cliente 49,PROD-004,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 1,Bodega Principal,14,5.04,0,70.56
SALE-02495,2026-08-19,2026,8,19,3,CUST-011,Cliente 11,PROD-009,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 1,Bodega Norte,18,1.0,0,18.0
SALE-02685,2026-08-19,2026,8,19,3,CUST-017,Cliente 17,PROD-007,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 6,Bodega Principal,12,2.13,10,23.0
SALE-02966,2026-08-19,2026,8,19,3,CUST-033,Cliente 33,PROD-001,Producto Alimentos 1,Alimentos,Ambato,Vendedor 6,Bodega Principal,7,7.07,5,47.02
SALE-00248,2026-08-20,2026,8,20,4,CUST-043,Cliente 43,PROD-011,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 3,Bodega Norte,11,1.88,0,20.68
SALE-00292,2026-08-20,2026,8,20,4,CUST-040,Cliente 40,PROD-007,Producto Bebidas 1,Bebidas,Quito,Vendedor 3,Bodega Norte,11,2.13,0,23.43
SALE-00562,2026-08-20,2026,8,20,4,CUST-015,Cliente 15,PROD-002,Producto Alimentos 2,Alimentos,Cuenca,Vendedor 1,Bodega Sur,13,2.82,0,36.66
SALE-00723,2026-08-20,2026,8,20,4,CUST-001,Cliente 1,PROD-003,Producto Alimentos 3,Alimentos,Quito,Vendedor 1,Bodega Norte,16,7.0,0,112.0
SALE-01177,2026-08-20,2026,8,20,4,CUST-032,Cliente 32,PROD-007,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 1,Bodega Norte,12,2.13,0,25.56
SALE-01179,2026-08-20,2026,8,20,4,CUST-030,Cliente 30,PROD-008,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 7,Bodega Norte,12,2.06,0,24.72
SALE-01594,2026-08-20,2026,8,20,4,CUST-016,Cliente 16,PROD-014,Producto Limpieza 2,Limpieza,Quito,Vendedor 1,Bodega Sur,4,5.55,0,22.2
SALE-01623,2026-08-20,2026,8,20,4,CUST-027,Cliente 27,PROD-014,Producto Limpieza 2,Limpieza,Quito,Vendedor 5,Bodega Norte,2,5.55,20,8.88
SALE-02651,2026-08-20,2026,8,20,4,CUST-008,Cliente 8,PROD-012,Producto Bebidas 6,Bebidas,Ambato,Vendedor 6,Bodega Principal,19,1.3,0,24.7
SALE-02796,2026-08-20,2026,8,20,4,CUST-033,Cliente 33,PROD-009,Producto Bebidas 3,Bebidas,Quito,Vendedor 7,Bodega Norte,6,1.0,0,6.0
SALE-02979,2026-08-20,2026,8,20,4,CUST-037,Cliente 37,PROD-004,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 4,Bodega Principal,11,5.04,20,44.35
SALE-00837,2026-08-21,2026,8,21,5,CUST-030,Cliente 30,PROD-017,Producto Limpieza 5,Limpieza,Cuenca,Vendedor 5,Bodega Norte,25,5.21,15,110.71
SALE-01544,2026-08-21,2026,8,21,5,CUST-019,Cliente 19,PROD-006,Producto Alimentos 6,Alimentos,Quito,Vendedor 3,Bodega Sur,2,4.42,10,7.96
SALE-01583,2026-08-21,2026,8,21,5,CUST-024,Cliente 24,PROD-001,Producto Alimentos 1,Alimentos,Quito,Vendedor 5,Bodega Principal,16,7.07,0,113.12
SALE-02201,2026-08-21,2026,8,21,5,CUST-023,Cliente 23,PROD-001,Producto Alimentos 1,Alimentos,Quito,Vendedor 1,Bodega Sur,20,7.07,0,141.4
SALE-02505,2026-08-21,2026,8,21,5,CUST-009,Cliente 9,PROD-008,Producto Bebidas 2,Bebidas,Manta,Vendedor 2,Bodega Sur,17,2.06,10,31.52
SALE-02541,2026-08-21,2026,8,21,5,CUST-046,Cliente 46,PROD-007,Producto Bebidas 1,Bebidas,Cuenca,Vendedor 2,Bodega Norte,5,2.13,15,9.05
SALE-02629,2026-08-21,2026,8,21,5,CUST-034,Cliente 34,PROD-014,Producto Limpieza 2,Limpieza,Manta,Vendedor 7,Bodega Principal,18,5.55,15,84.91
SALE-02847,2026-08-21,2026,8,21,5,CUST-044,Cliente 44,PROD-003,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 5,Bodega Principal,13,7.0,0,91.0
SALE-00391,2026-08-22,2026,8,22,6,CUST-003,Cliente 3,PROD-002,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 6,Bodega Principal,26,2.82,10,65.99
SALE-01016,2026-08-22,2026,8,22,6,CUST-018,Cliente 18,PROD-020,Producto Cuidado Personal 2,Cuidado Personal,Cuenca,Vendedor 6,Bodega Sur,15,15.38,10,207.63
SALE-02032,2026-08-22,2026,8,22,6,CUST-003,Cliente 3,PROD-017,Producto Limpieza 5,Limpieza,Quito,Vendedor 5,Bodega Principal,16,5.21,5,79.19
SALE-02107,2026-08-22,2026,8,22,6,CUST-001,Cliente 1,PROD-004,Producto Alimentos 4,Alimentos,Cuenca,Vendedor 5,Bodega Sur,2,5.04,20,8.06
SALE-02212,2026-08-22,2026,8,22,6,CUST-032,Cliente 32,PROD-001,Producto Alimentos 1,Alimentos,Cuenca,Vendedor 2,Bodega Principal,26,7.07,10,165.44
SALE-00058,2026-08-23,2026,8,23,7,CUST-016,Cliente 16,PROD-025,Producto Electrodomésticos 1,Electrodomésticos,Quito,Vendedor 8,Bodega Sur,11,95.48,15,892.74
SALE-00064,2026-08-23,2026,8,23,7,CUST-042,Cliente 42,PROD-018,Producto Limpieza 6,Limpieza,Quito,Vendedor 5,Bodega Sur,1,9.55,0,9.55
SALE-00092,2026-08-23,2026,8,23,7,CUST-047,Cliente 47,PROD-002,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 6,Bodega Norte,21,2.82,0,59.22
SALE-01124,2026-08-23,2026,8,23,7,CUST-011,Cliente 11,PROD-009,Producto Bebidas 3,Bebidas,Cuenca,Vendedor 7,Bodega Principal,19,1.0,10,17.1
SALE-01729,2026-08-23,2026,8,23,7,CUST-040,Cliente 40,PROD-004,Producto Alimentos 4,Alimentos,Cuenca,Vendedor 5,Bodega Sur,9,5.04,20,36.29
SALE-01957,2026-08-23,2026,8,23,7,CUST-028,Cliente 28,PROD-019,Producto Cuidado Personal 1,Cuidado Personal,Guayaquil,Vendedor 6,Bodega Norte,20,9.04,20,144.64
SALE-02217,2026-08-23,2026,8,23,7,CUST-035,Cliente 35,PROD-020,Producto Cuidado Personal 2,Cuidado Personal,Quito,Vendedor 2,Bodega Principal,13,15.38,0,199.94
SALE-00149,2026-08-24,2026,8,24,1,CUST-021,Cliente 21,PROD-005,Producto Alimentos 5,Alimentos,Ambato,Vendedor 5,Bodega Norte,1,4.79,0,4.79
SALE-01008,2026-08-24,2026,8,24,1,CUST-025,Cliente 25,PROD-001,Producto Alimentos 1,Alimentos,Quito,Vendedor 1,Bodega Norte,16,7.07,5,107.46
SALE-01049,2026-08-24,2026,8,24,1,CUST-009,Cliente 9,PROD-011,Producto Bebidas 5,Bebidas,Quito,Vendedor 3,Bodega Norte,15,1.88,15,23.97
SALE-01642,2026-08-24,2026,8,24,1,CUST-045,Cliente 45,PROD-019,Producto Cuidado Personal 1,Cuidado Personal,Guayaquil,Vendedor 3,Bodega Sur,15,9.04,10,122.04
SALE-02122,2026-08-24,2026,8,24,1,CUST-003,Cliente 3,PROD-005,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 6,Bodega Sur,5,4.79,20,19.16
SALE-02366,2026-08-24,2026,8,24,1,CUST-042,Cliente 42,PROD-018,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 2,Bodega Norte,14,9.55,20,106.96
SALE-02812,2026-08-24,2026,8,24,1,CUST-027,Cliente 27,PROD-009,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 8,Bodega Principal,20,1.0,10,18.0
SALE-00291,2026-08-25,2026,8,25,2,CUST-007,Cliente 7,PROD-014,Producto Limpieza 2,Limpieza,Guayaquil,Vendedor 4,Bodega Principal,6,5.55,15,28.3
SALE-00433,2026-08-25,2026,8,25,2,CUST-033,Cliente 33,PROD-001,Producto Alimentos 1,Alimentos,Quito,Vendedor 1,Bodega Norte,17,7.07,0,120.19
SALE-00444,2026-08-25,2026,8,25,2,CUST-046,Cliente 46,PROD-007,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 5,Bodega Sur,1,2.13,10,1.92
SALE-00523,2026-08-25,2026,8,25,2,CUST-036,Cliente 36,PROD-012,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 8,Bodega Sur,18,1.3,20,18.72
SALE-01780,2026-08-25,2026,8,25,2,CUST-050,Cliente 50,PROD-014,Producto Limpieza 2,Limpieza,Guayaquil,Vendedor 4,Bodega Principal,12,5.55,5,63.27
SALE-01911,2026-08-25,2026,8,25,2,CUST-040,Cliente 40,PROD-002,Producto Alimentos 2,Alimentos,Cuenca,Vendedor 6,Bodega Norte,8,2.82,10,20.3
SALE-01974,2026-08-25,2026,8,25,2,CUST-040,Cliente 40,PROD-015,Producto Limpieza 3,Limpieza,Quito,Vendedor 5,Bodega Norte,2,10.82,0,21.64
SALE-02241,2026-08-25,2026,8,25,2,CUST-022,Cliente 22,PROD-002,Producto Alimentos 2,Alimentos,Manta,Vendedor 5,Bodega Norte,4,2.82,5,10.72
SALE-02529,2026-08-25,2026,8,25,2,CUST-014,Cliente 14,PROD-007,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 2,Bodega Norte,4,2.13,10,7.67
SALE-02898,2026-08-25,2026,8,25,2,CUST-019,Cliente 19,PROD-007,Producto Bebidas 1,Bebidas,Quito,Vendedor 6,Bodega Principal,20,2.13,5,40.47
SALE-02927,2026-08-25,2026,8,25,2,CUST-022,Cliente 22,PROD-002,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 6,Bodega Sur,17,2.82,10,43.15
SALE-02936,2026-08-25,2026,8,25,2,CUST-049,Cliente 49,PROD-015,Producto Limpieza 3,Limpieza,Guayaquil,Vendedor 1,Bodega Sur,16,10.82,0,173.12
SALE-02992,2026-08-25,2026,8,25,2,CUST-032,Cliente 32,PROD-011,Producto Bebidas 5,Bebidas,Cuenca,Vendedor 4,Bodega Sur,5,1.88,10,8.46
SALE-00271,2026-08-26,2026,8,26,3,CUST-001,Cliente 1,PROD-005,Producto Alimentos 5,Alimentos,Quito,Vendedor 2,Bodega Norte,16,4.79,0,76.64
SALE-00727,2026-08-26,2026,8,26,3,CUST-016,Cliente 16,PROD-005,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 2,Bodega Principal,17,4.79,10,73.29
SALE-00741,2026-08-26,2026,8,26,3,CUST-002,Cliente 2,PROD-005,Producto Alimentos 5,Alimentos,Quito,Vendedor 2,Bodega Norte,14,4.79,15,57.0
SALE-01021,2026-08-26,2026,8,26,3,CUST-005,Cliente 5,PROD-009,Producto Bebidas 3,Bebidas,Quito,Vendedor 7,Bodega Sur,5,1.0,5,4.75
SALE-01028,2026-08-26,2026,8,26,3,CUST-045,Cliente 45,PROD-016,Producto Limpieza 4,Limpieza,Quito,Vendedor 4,Bodega Norte,10,6.87,15,58.4
SALE-01182,2026-08-26,2026,8,26,3,CUST-034,Cliente 34,PROD-006,Producto Alimentos 6,Alimentos,Cuenca,Vendedor 1,Bodega Principal,13,4.42,15,48.84
SALE-01557,2026-08-26,2026,8,26,3,CUST-047,Cliente 47,PROD-007,Producto Bebidas 1,Bebidas,Cuenca,Vendedor 8,Bodega Principal,11,2.13,0,23.43
SALE-01919,2026-08-26,2026,8,26,3,CUST-021,Cliente 21,PROD-016,Producto Limpieza 4,Limpieza,Manta,Vendedor 5,Bodega Sur,14,6.87,0,96.18
SALE-02285,2026-08-26,2026,8,26,3,CUST-008,Cliente 8,PROD-002,Producto Alimentos 2,Alimentos,Quito,Vendedor 5,Bodega Sur,8,2.82,10,20.3
SALE-02643,2026-08-26,2026,8,26,3,CUST-044,Cliente 44,PROD-005,Producto Alimentos 5,Alimentos,Quito,Vendedor 3,Bodega Principal,8,4.79,0,38.32
SALE-02780,2026-08-26,2026,8,26,3,CUST-046,Cliente 46,PROD-024,Producto Cuidado Personal 6,Cuidado Personal,Manta,Vendedor 4,Bodega Norte,19,13.97,15,225.62
SALE-00199,2026-08-27,2026,8,27,4,CUST-009,Cliente 9,PROD-018,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 5,Bodega Sur,12,9.55,10,103.14
SALE-00428,2026-08-27,2026,8,27,4,CUST-036,Cliente 36,PROD-006,Producto Alimentos 6,Alimentos,Cuenca,Vendedor 6,Bodega Norte,8,4.42,15,30.06
SALE-01195,2026-08-27,2026,8,27,4,CUST-002,Cliente 2,PROD-001,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 2,Bodega Principal,11,7.07,0,77.77
SALE-01898,2026-08-27,2026,8,27,4,CUST-050,Cliente 50,PROD-009,Producto Bebidas 3,Bebidas,Ambato,Vendedor 5,Bodega Norte,6,1.0,0,6.0
SALE-02324,2026-08-27,2026,8,27,4,CUST-005,Cliente 5,PROD-004,Producto Alimentos 4,Alimentos,Cuenca,Vendedor 3,Bodega Norte,12,5.04,5,57.46
SALE-02586,2026-08-27,2026,8,27,4,CUST-044,Cliente 44,PROD-006,Producto Alimentos 6,Alimentos,Quito,Vendedor 3,Bodega Norte,20,4.42,10,79.56
SALE-00334,2026-08-28,2026,8,28,5,CUST-005,Cliente 5,PROD-029,Producto Electrodomésticos 5,Electrodomésticos,Quito,Vendedor 8,Bodega Norte,5,136.12,0,680.6
SALE-00455,2026-08-28,2026,8,28,5,CUST-042,Cliente 42,PROD-008,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 2,Bodega Principal,14,2.06,0,28.84
SALE-00799,2026-08-28,2026,8,28,5,CUST-038,Cliente 38,PROD-001,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 2,Bodega Norte,8,7.07,0,56.56
SALE-00933,2026-08-28,2026,8,28,5,CUST-010,Cliente 10,PROD-007,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 3,Bodega Principal,13,2.13,5,26.31
SALE-00975,2026-08-28,2026,8,28,5,CUST-004,Cliente 4,PROD-002,Producto Alimentos 2,Alimentos,Ambato,Vendedor 8,Bodega Sur,12,2.82,20,27.07
SALE-01420,2026-08-28,2026,8,28,5,CUST-009,Cliente 9,PROD-017,Producto Limpieza 5,Limpieza,Manta,Vendedor 6,Bodega Sur,13,5.21,0,67.73
SALE-01445,2026-08-28,2026,8,28,5,CUST-013,Cliente 13,PROD-005,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 2,Bodega Principal,1,4.79,10,4.31
SALE-01459,2026-08-28,2026,8,28,5,CUST-011,Cliente 11,PROD-010,Producto Bebidas 4,Bebidas,Quito,Vendedor 3,Bodega Sur,20,2.46,15,41.82
SALE-01915,2026-08-28,2026,8,28,5,CUST-027,Cliente 27,PROD-025,Producto Electrodomésticos 1,Electrodomésticos,Manta,Vendedor 5,Bodega Sur,4,95.48,0,381.92
SALE-02329,2026-08-28,2026,8,28,5,CUST-006,Cliente 6,PROD-005,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 3,Bodega Sur,9,4.79,20,34.49
SALE-02522,2026-08-28,2026,8,28,5,CUST-004,Cliente 4,PROD-006,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 8,Bodega Sur,1,4.42,15,3.76
SALE-00324,2026-08-29,2026,8,29,6,CUST-029,Cliente 29,PROD-016,Producto Limpieza 4,Limpieza,Cuenca,Vendedor 6,Bodega Norte,27,6.87,0,185.49
SALE-00396,2026-08-29,2026,8,29,6,CUST-042,Cliente 42,PROD-010,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 8,Bodega Norte,11,2.46,5,25.71
SALE-00495,2026-08-29,2026,8,29,6,CUST-018,Cliente 18,PROD-005,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 2,Bodega Norte,21,4.79,5,95.56
SALE-00700,2026-08-29,2026,8,29,6,CUST-012,Cliente 12,PROD-007,Producto Bebidas 1,Bebidas,Quito,Vendedor 4,Bodega Principal,1,2.13,5,2.02
SALE-01288,2026-08-29,2026,8,29,6,CUST-046,Cliente 46,PROD-009,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 7,Bodega Sur,10,1.0,0,10.0
SALE-01482,2026-08-29,2026,8,29,6,CUST-048,Cliente 48,PROD-004,Producto Alimentos 4,Alimentos,Cuenca,Vendedor 5,Bodega Principal,25,5.04,0,126.0
SALE-02004,2026-08-29,2026,8,29,6,CUST-001,Cliente 1,PROD-009,Producto Bebidas 3,Bebidas,Ambato,Vendedor 6,Bodega Principal,5,1.0,0,5.0
SALE-02548,2026-08-29,2026,8,29,6,CUST-028,Cliente 28,PROD-004,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 4,Bodega Sur,27,5.04,5,129.28
SALE-02705,2026-08-29,2026,8,29,6,CUST-031,Cliente 31,PROD-017,Producto Limpieza 5,Limpieza,Manta,Vendedor 3,Bodega Norte,15,5.21,0,78.15
SALE-02880,2026-08-29,2026,8,29,6,CUST-050,Cliente 50,PROD-007,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 2,Bodega Principal,11,2.13,10,21.09
SALE-00157,2026-08-30,2026,8,30,7,CUST-038,Cliente 38,PROD-018,Producto Limpieza 6,Limpieza,Quito,Vendedor 2,Bodega Principal,13,9.55,10,111.74
SALE-01214,2026-08-30,2026,8,30,7,CUST-026,Cliente 26,PROD-007,Producto Bebidas 1,Bebidas,Ambato,Vendedor 5,Bodega Norte,5,2.13,10,9.58
SALE-01484,2026-08-30,2026,8,30,7,CUST-037,Cliente 37,PROD-010,Producto Bebidas 4,Bebidas,Quito,Vendedor 1,Bodega Principal,28,2.46,15,58.55
SALE-01708,2026-08-30,2026,8,30,7,CUST-016,Cliente 16,PROD-002,Producto Alimentos 2,Alimentos,Quito,Vendedor 4,Bodega Principal,15,2.82,15,35.95
SALE-01747,2026-08-30,2026,8,30,7,CUST-003,Cliente 3,PROD-024,Producto Cuidado Personal 6,Cuidado Personal,Guayaquil,Vendedor 8,Bodega Principal,6,13.97,0,83.82
SALE-01774,2026-08-30,2026,8,30,7,CUST-048,Cliente 48,PROD-002,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 3,Bodega Sur,15,2.82,0,42.3
SALE-01877,2026-08-30,2026,8,30,7,CUST-016,Cliente 16,PROD-017,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 2,Bodega Sur,13,5.21,0,67.73
SALE-02282,2026-08-30,2026,8,30,7,CUST-045,Cliente 45,PROD-003,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 5,Bodega Principal,24,7.0,5,159.6
SALE-02728,2026-08-30,2026,8,30,7,CUST-015,Cliente 15,PROD-001,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 7,Bodega Principal,16,7.07,10,101.81
SALE-00468,2026-08-31,2026,8,31,1,CUST-030,Cliente 30,PROD-007,Producto Bebidas 1,Bebidas,Quito,Vendedor 6,Bodega Principal,6,2.13,20,10.22
SALE-00954,2026-08-31,2026,8,31,1,CUST-024,Cliente 24,PROD-002,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 4,Bodega Norte,14,2.82,20,31.58
SALE-00992,2026-08-31,2026,8,31,1,CUST-023,Cliente 23,PROD-001,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 1,Bodega Principal,19,7.07,20,107.46
