sale_date,product_name,category_name,zone_name,salesman_name,warehouse_name,real_sales,predicted_sales,difference,percentage_error
2025-03-11,Producto Cuidado Personal 3,Cuidado Personal,Guayaquil,Vendedor 1,Bodega Principal,48.62,51.03,2.41,4.96%
2025-03-11,Producto Alimentos 1,Alimentos,Cuenca,Vendedor 4,Bodega Sur,16.63,16.2,0.43,2.59%
2025-03-11,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 4,Bodega Sur,25.19,25.46,0.27,1.09%
2025-03-11,Producto Cuidado Personal 6,Cuidado Personal,Guayaquil,Vendedor 8,Bodega Sur,22.72,23.27,0.55,2.43%
2025-03-11,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 4,Bodega Sur,86.3,85.58,0.72,0.83%
2025-03-12,Producto Bebidas 3,Bebidas,Cuenca,Vendedor 6,Bodega Norte,14.7,15.02,0.32,2.16%
2025-03-12,Producto Alimentos 6,Alimentos,Quito,Vendedor 8,Bodega Norte,12.2,12.18,0.02,0.12%
2025-03-12,Producto Alimentos 2,Alimentos,Manta,Vendedor 8,Bodega Norte,44.2,42.84,1.36,3.07%
2025-03-13,Producto Limpieza 6,Limpieza,Manta,Vendedor 2,Bodega Sur,74.64,77.05,2.41,3.23%
2025-03-13,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 2,Bodega Sur,47.88,49.35,1.47,3.06%
2025-03-13,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 7,Bodega Norte,13.65,14.04,0.39,2.87%
2025-03-13,Producto Alimentos 2,Alimentos,Quito,Vendedor 6,Bodega Principal,48.45,48.69,0.24,0.5%
2025-03-13,Producto Limpieza 4,Limpieza,Manta,Vendedor 1,Bodega Norte,113.96,115.56,1.6,1.41%
2025-03-13,Producto Alimentos 6,Alimentos,Quito,Vendedor 4,Bodega Sur,30.5,30.31,0.19,0.62%
2025-03-13,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 6,Bodega Principal,106.5,104.06,2.44,2.29%
2025-03-14,Producto Electrodomésticos 3,Electrodomésticos,Quito,Vendedor 8,Bodega Norte,2146.43,2149.56,3.13,0.15%
2025-03-14,Producto Bebidas 2,Bebidas,Cuenca,Vendedor 7,Bodega Principal,46.37,47.42,1.05,2.26%
2025-03-14,Producto Limpieza 5,Limpieza,Cuenca,Vendedor 3,Bodega Principal,96.66,96.9,0.24,0.24%
2025-03-14,Producto Bebidas 3,Bebidas,Quito,Vendedor 6,Bodega Norte,10.5,10.59,0.09,0.83%
2025-03-14,Producto Limpieza 1,Limpieza,Guayaquil,Vendedor 2,Bodega Sur,56.86,54.71,2.15,3.79%
2025-03-14,Producto Alimentos 1,Alimentos,Cuenca,Vendedor 3,Bodega Norte,9.78,9.63,0.15,1.49%
2025-03-14,Producto Alimentos 4,Alimentos,Quito,Vendedor 4,Bodega Principal,17.69,17.44,0.25,1.4%
2025-03-14,Producto Limpieza 2,Limpieza,Guayaquil,Vendedor 5,Bodega Sur,41.74,40.15,1.59,3.81%
2025-03-14,Producto Alimentos 4,Alimentos,Cuenca,Vendedor 6,Bodega Principal,24.87,25.76,0.89,3.58%
2025-03-14,Producto Alimentos 1,Alimentos,Quito,Vendedor 1,Bodega Norte,8.31,8.06,0.25,3.02%
2025-03-14,Producto Cuidado Personal 6,Cuidado Personal,Cuenca,Vendedor 2,Bodega Principal,194.68,186.95,7.73,3.97%
2025-03-14,Producto Alimentos 5,Alimentos,Quito,Vendedor 4,Bodega Principal,33.73,33.41,0.32,0.96%
2025-03-15,Producto Cuidado Personal 3,Cuidado Personal,Cuenca,Vendedor 1,Bodega Norte,414.56,395.65,18.91,4.56%
2025-03-15,Producto Bebidas 1,Bebidas,Quito,Vendedor 2,Bodega Norte,16.68,16.02,0.66,3.97%
2025-03-15,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 5,Bodega Principal,85.2,81.91,3.29,3.86%
2025-03-15,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 1,Bodega Principal,42.84,41.04,1.8,4.21%
2025-03-15,Producto Electrodomésticos 6,Electrodomésticos,Quito,Vendedor 4,Bodega Norte,1404.16,1367.43,36.73,2.62%
2025-03-15,Producto Bebidas 2,Bebidas,Cuenca,Vendedor 7,Bodega Principal,57.46,55.03,2.43,4.24%
2025-03-15,Producto Alimentos 6,Alimentos,Cuenca,Vendedor 5,Bodega Principal,24.4,25.56,1.16,4.74%
2025-03-15,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 3,Bodega Principal,34.08,34.83,0.75,2.19%
2025-03-15,Producto Cuidado Personal 2,Cuidado Personal,Cuenca,Vendedor 6,Bodega Sur,126.34,126.02,0.32,0.26%
2025-03-15,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 6,Bodega Norte,93.2,90.75,2.45,2.63%
2025-03-15,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 2,Bodega Principal,9.24,9.39,0.15,1.61%
2025-03-15,Producto Bebidas 1,Bebidas,Quito,Vendedor 2,Bodega Sur,24.46,23.26,1.2,4.89%
2025-03-16,Producto Bebidas 6,Bebidas,Quito,Vendedor 8,Bodega Norte,2.11,2.05,0.06,2.78%
2025-03-16,Producto Bebidas 2,Bebidas,Quito,Vendedor 8,Bodega Sur,55.69,56.93,1.24,2.23%
2025-03-16,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 5,Bodega Sur,6.52,6.74,0.22,3.3%
2025-03-16,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 6,Bodega Principal,1.05,1.05,0,0.32%
2025-03-16,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 4,Bodega Principal,65.28,63.69,1.59,2.44%
2025-03-16,Producto Bebidas 5,Bebidas,Quito,Vendedor 8,Bodega Sur,37.49,37.02,0.47,1.25%
2025-03-16,Producto Limpieza 4,Limpieza,Cuenca,Vendedor 2,Bodega Principal,270.4,258.74,11.66,4.31%
2025-03-16,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 3,Bodega Norte,147.72,148.02,0.3,0.2%
2025-03-16,Producto Bebidas 2,Bebidas,Manta,Vendedor 1,Bodega Sur,30.24,31.59,1.35,4.47%
2025-03-16,Producto Alimentos 1,Alimentos,Quito,Vendedor 5,Bodega Principal,5.22,5.32,0.1,1.87%
2025-03-16,Producto Limpieza 5,Limpieza,Manta,Vendedor 7,Bodega Sur,86.3,87.43,1.13,1.31%
2025-03-16,Producto Alimentos 1,Alimentos,Manta,Vendedor 3,Bodega Principal,49.55,49.07,0.48,0.97%
2025-03-16,Producto Bebidas 1,Bebidas,Manta,Vendedor 4,Bodega Norte,7.51,7.7,0.19,2.48%
2025-03-16,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 8,Bodega Sur,7.56,7.31,0.25,3.37%
2025-03-17,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 5,Bodega Principal,33.92,33.24,0.68,2.01%
2025-03-17,Producto Bebidas 6,Bebidas,Quito,Vendedor 3,Bodega Principal,18.95,19.04,0.09,0.49%
2025-03-17,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 4,Bodega Sur,47.6,49.03,1.43,3%
2025-03-17,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 3,Bodega Principal,10.01,9.73,0.28,2.78%
2025-03-18,Producto Bebidas 6,Bebidas,Quito,Vendedor 6,Bodega Sur,23.4,23.14,0.26,1.11%
2025-03-18,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 7,Bodega Norte,31.11,31.24,0.13,0.41%
2025-03-18,Producto Alimentos 4,Alimentos,Quito,Vendedor 8,Bodega Sur,2.39,2.45,0.06,2.47%
2025-03-18,Producto Alimentos 3,Alimentos,Quito,Vendedor 5,Bodega Principal,74.1,72.06,2.04,2.75%
2025-03-19,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 5,Bodega Sur,20.02,20.44,0.42,2.09%
2025-03-19,Producto Limpieza 4,Limpieza,Ambato,Vendedor 5,Bodega Principal,105.67,107.72,2.05,1.94%
2025-03-19,Producto Bebidas 1,Bebidas,Manta,Vendedor 1,Bodega Principal,12.23,11.98,0.25,2.07%
2025-03-19,Producto Alimentos 1,Alimentos,Quito,Vendedor 4,Bodega Sur,39.12,38.98,0.14,0.36%
2025-03-19,Producto Cuidado Personal 2,Cuidado Personal,Manta,Vendedor 6,Bodega Sur,90.24,88.52,1.72,1.9%
2025-03-20,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 6,Bodega Norte,24.7,25.38,0.68,2.75%
2025-03-20,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 8,Bodega Norte,113.6,113.12,0.48,0.42%
2025-03-20,Producto Bebidas 6,Bebidas,Cuenca,Vendedor 5,Bodega Norte,3.74,3.81,0.07,1.81%
2025-03-20,Producto Alimentos 6,Alimentos,Quito,Vendedor 7,Bodega Norte,63.74,62.77,0.97,1.52%
2025-03-20,Producto Alimentos 1,Alimentos,Ambato,Vendedor 1,Bodega Sur,52.16,52.88,0.72,1.39%
2025-03-20,Producto Cuidado Personal 1,Cuidado Personal,Guayaquil,Vendedor 4,Bodega Principal,53.75,51.79,1.96,3.64%
2025-03-20,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 4,Bodega Principal,11.97,11.47,0.5,4.17%
2025-03-20,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 7,Bodega Sur,3.51,3.54,0.03,0.82%
2025-03-20,Producto Bebidas 5,Bebidas,Manta,Vendedor 4,Bodega Principal,20.95,21.85,0.9,4.31%
2025-03-21,Producto Cuidado Personal 3,Cuidado Personal,Cuenca,Vendedor 4,Bodega Norte,51.18,51.1,0.08,0.16%
2025-03-21,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 5,Bodega Principal,11.34,11.67,0.33,2.94%
2025-03-21,Producto Cuidado Personal 5,Cuidado Personal,Cuenca,Vendedor 8,Bodega Norte,247.5,240.23,7.27,2.94%
2025-03-21,Producto Cuidado Personal 1,Cuidado Personal,Quito,Vendedor 7,Bodega Norte,48.09,47.46,0.63,1.3%
2025-03-21,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 5,Bodega Norte,34,35.65,1.65,4.84%
2025-03-21,Producto Bebidas 1,Bebidas,Quito,Vendedor 3,Bodega Norte,8.27,7.94,0.33,3.94%
2025-03-21,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 5,Bodega Sur,50.54,49.76,0.78,1.54%
2025-03-21,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 3,Bodega Norte,19.4,19.24,0.16,0.82%
2025-03-21,Producto Cuidado Personal 1,Cuidado Personal,Guayaquil,Vendedor 3,Bodega Sur,160.31,168.32,8.01,5%
2025-03-22,Producto Cuidado Personal 6,Cuidado Personal,Manta,Vendedor 3,Bodega Principal,142.56,135.73,6.83,4.79%
2025-03-22,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 2,Bodega Norte,120.82,117.63,3.19,2.64%
2025-03-22,Producto Bebidas 4,Bebidas,Cuenca,Vendedor 7,Bodega Principal,28.98,28.35,0.63,2.18%
2025-03-22,Producto Alimentos 1,Alimentos,Cuenca,Vendedor 1,Bodega Principal,2.77,2.86,0.09,3.3%
2025-03-22,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 5,Bodega Sur,47.21,48.57,1.36,2.89%
2025-03-23,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 4,Bodega Norte,13.6,13.61,0.01,0.08%
2025-03-23,Producto Alimentos 6,Alimentos,Quito,Vendedor 3,Bodega Sur,122,122.68,0.68,0.56%
2025-03-23,Producto Alimentos 2,Alimentos,Quito,Vendedor 7,Bodega Sur,11.56,11.3,0.26,2.24%
2025-03-23,Producto Alimentos 2,Alimentos,Quito,Vendedor 3,Bodega Sur,19.04,19.39,0.35,1.82%
2025-03-23,Producto Bebidas 5,Bebidas,Quito,Vendedor 3,Bodega Principal,15.68,15.9,0.22,1.41%
2025-03-24,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 8,Bodega Principal,43.52,45.22,1.7,3.91%
2025-03-24,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 6,Bodega Principal,33.52,34.55,1.03,3.07%
2025-03-24,Producto Alimentos 3,Alimentos,Cuenca,Vendedor 1,Bodega Sur,39.52,38.85,0.67,1.7%
2025-03-24,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 7,Bodega Sur,9.45,9.61,0.16,1.64%
2025-03-24,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 4,Bodega Norte,21.55,21.14,0.41,1.88%
2025-03-24,Producto Alimentos 4,Alimentos,Manta,Vendedor 4,Bodega Norte,40.43,39.69,0.74,1.84%
2025-03-24,Producto Cuidado Personal 4,Cuidado Personal,Quito,Vendedor 6,Bodega Sur,135.8,137.24,1.44,1.06%
2025-03-24,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 5,Bodega Norte,5.87,5.63,0.24,4.17%
2025-03-24,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 2,Bodega Principal,74.19,72.96,1.23,1.66%
2025-03-24,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 6,Bodega Norte,5.78,5.67,0.11,1.95%
2025-03-25,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 4,Bodega Sur,2.1,2.09,0.01,0.47%
2025-03-25,Producto Electrodomésticos 6,Electrodomésticos,Manta,Vendedor 7,Bodega Principal,1387.64,1416.3,28.66,2.07%
2025-03-25,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 4,Bodega Principal,92.3,89.02,3.28,3.56%
2025-03-25,Producto Bebidas 3,Bebidas,Manta,Vendedor 5,Bodega Principal,4.73,4.65,0.08,1.73%
2025-03-25,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 1,Bodega Principal,15.83,15.93,0.1,0.66%
2025-03-25,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 6,Bodega Principal,60.35,63.32,2.97,4.92%
2025-03-26,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 6,Bodega Sur,34.3,35.38,1.08,3.15%
2025-03-26,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 7,Bodega Norte,20.4,20.96,0.56,2.76%
2025-03-26,Producto Electrodomésticos 2,Electrodomésticos,Guayaquil,Vendedor 1,Bodega Sur,854.15,845.84,8.31,0.97%
2025-03-26,Producto Alimentos 6,Alimentos,Quito,Vendedor 4,Bodega Sur,79.3,82.74,3.44,4.34%
2025-03-26,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 3,Bodega Norte,30.97,30.55,0.42,1.36%
2025-03-26,Producto Cuidado Personal 3,Cuidado Personal,Guayaquil,Vendedor 1,Bodega Norte,145.01,148.21,3.2,2.21%
2025-03-26,Producto Electrodomésticos 3,Electrodomésticos,Guayaquil,Vendedor 2,Bodega Norte,1170.78,1120.52,50.26,4.29%
2025-03-27,Producto Electrodomésticos 6,Electrodomésticos,Guayaquil,Vendedor 4,Bodega Norte,352.42,339.26,13.16,3.74%
2025-03-27,Producto Bebidas 6,Bebidas,Quito,Vendedor 2,Bodega Sur,1.17,1.18,0.01,0.57%
2025-03-27,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 8,Bodega Principal,11.7,11.58,0.12,1.03%
2025-03-27,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 8,Bodega Principal,20.16,21.01,0.85,4.2%
2025-03-28,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 3,Bodega Principal,37.32,35.96,1.36,3.65%
2025-03-28,Producto Bebidas 6,Bebidas,Quito,Vendedor 7,Bodega Norte,26.91,27.71,0.8,2.98%
2025-03-28,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 4,Bodega Sur,52.16,50.68,1.48,2.83%
2025-03-28,Producto Bebidas 5,Bebidas,Manta,Vendedor 3,Bodega Sur,47.9,48.62,0.72,1.5%
2025-03-28,Producto Cuidado Personal 2,Cuidado Personal,Quito,Vendedor 4,Bodega Principal,236.88,236.41,0.47,0.2%
2025-03-28,Producto Alimentos 1,Alimentos,Quito,Vendedor 8,Bodega Sur,65.2,62.7,2.5,3.84%
2025-03-28,Producto Cuidado Personal 1,Cuidado Personal,Guayaquil,Vendedor 6,Bodega Norte,152.29,155.53,3.24,2.13%
2025-03-28,Producto Bebidas 4,Bebidas,Cuenca,Vendedor 7,Bodega Norte,28.7,27.78,0.92,3.2%
2025-03-28,Producto Alimentos 3,Alimentos,Quito,Vendedor 4,Bodega Sur,69.16,69.9,0.74,1.07%
2025-03-29,Producto Electrodomésticos 2,Electrodomésticos,Cuenca,Vendedor 6,Bodega Principal,153.75,147.28,6.47,4.21%
2025-03-29,Producto Limpieza 3,Limpieza,Cuenca,Vendedor 4,Bodega Principal,76.75,78.16,1.41,1.84%
2025-03-29,Producto Alimentos 5,Alimentos,Quito,Vendedor 5,Bodega Sur,177.5,176.11,1.39,0.78%
2025-03-29,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 6,Bodega Sur,26.25,26.23,0.02,0.09%
2025-03-29,Producto Bebidas 6,Bebidas,Manta,Vendedor 3,Bodega Norte,14.04,14.35,0.31,2.22%
2025-03-29,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 3,Bodega Norte,91.8,95.34,3.54,3.85%
2025-03-29,Producto Alimentos 2,Alimentos,Manta,Vendedor 8,Bodega Sur,54.91,53.34,1.57,2.87%
2025-03-29,Producto Bebidas 3,Bebidas,Ambato,Vendedor 7,Bodega Sur,10.5,9.98,0.52,4.91%
2025-03-29,Producto Alimentos 2,Alimentos,Manta,Vendedor 6,Bodega Norte,27.54,28.47,0.93,3.39%
2025-03-30,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 8,Bodega Norte,14.7,14.18,0.52,3.56%
2025-03-30,Producto Bebidas 5,Bebidas,Cuenca,Vendedor 2,Bodega Principal,13.23,13.77,0.54,4.05%
2025-03-30,Producto Electrodomésticos 5,Electrodomésticos,Manta,Vendedor 1,Bodega Norte,1928.6,2010.42,81.82,4.24%
2025-03-31,Producto Electrodomésticos 4,Electrodomésticos,Guayaquil,Vendedor 4,Bodega Principal,165.07,169.38,4.31,2.61%
2025-03-31,Producto Limpieza 5,Limpieza,Quito,Vendedor 6,Bodega Principal,65.59,65.46,0.13,0.19%
2025-03-31,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 2,Bodega Norte,87.08,84.1,2.98,3.42%
2025-03-31,Producto Cuidado Personal 3,Cuidado Personal,Quito,Vendedor 7,Bodega Sur,113.45,116.21,2.76,2.43%
2025-03-31,Producto Limpieza 3,Limpieza,Quito,Vendedor 5,Bodega Sur,125.46,131.19,5.73,4.57%
2025-03-31,Producto Cuidado Personal 3,Cuidado Personal,Cuenca,Vendedor 5,Bodega Sur,153.54,147.95,5.59,3.64%
2025-03-31,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 2,Bodega Norte,16.29,16.89,0.6,3.66%
2025-03-31,Producto Cuidado Personal 6,Cuidado Personal,Quito,Vendedor 4,Bodega Norte,106.03,104.68,1.35,1.28%
2025-04-01,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 3,Bodega Norte,11.7,11.71,0.01,0.12%
2025-04-01,Producto Limpieza 2,Limpieza,Cuenca,Vendedor 7,Bodega Sur,139.53,142.74,3.21,2.3%
2025-04-02,Producto Bebidas 1,Bebidas,Quito,Vendedor 4,Bodega Norte,1.39,1.38,0.01,0.73%
2025-04-02,Producto Electrodomésticos 4,Electrodomésticos,Cuenca,Vendedor 4,Bodega Sur,526.17,509.11,17.06,3.24%
2025-04-02,Producto Limpieza 3,Limpieza,Cuenca,Vendedor 3,Bodega Principal,41.33,43.34,2.01,4.86%
2025-04-02,Producto Electrodomésticos 6,Electrodomésticos,Quito,Vendedor 6,Bodega Sur,770.91,808.24,37.34,4.84%
2025-04-02,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 1,Bodega Norte,84.49,83.47,1.02,1.21%
2025-04-02,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 7,Bodega Principal,4.69,4.56,0.13,2.78%
2025-04-03,Producto Limpieza 1,Limpieza,Quito,Vendedor 4,Bodega Principal,53.87,53.22,0.65,1.2%
2025-04-03,Producto Bebidas 6,Bebidas,Quito,Vendedor 6,Bodega Norte,2.81,2.9,0.09,3.2%
2025-04-03,Producto Alimentos 5,Alimentos,Quito,Vendedor 4,Bodega Norte,76.68,78.25,1.57,2.05%
2025-04-03,Producto Bebidas 4,Bebidas,Manta,Vendedor 5,Bodega Principal,3.93,3.75,0.18,4.52%
2025-04-03,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 2,Bodega Principal,27.66,26.55,1.11,4.02%
2025-04-03,Producto Limpieza 1,Limpieza,Cuenca,Vendedor 7,Bodega Norte,193.32,197.6,4.28,2.21%
2025-04-03,Producto Cuidado Personal 2,Cuidado Personal,Quito,Vendedor 7,Bodega Principal,180.48,179.92,0.56,0.31%
2025-04-04,Producto Alimentos 4,Alimentos,Cuenca,Vendedor 7,Bodega Norte,66.5,69.41,2.91,4.38%
2025-04-04,Producto Alimentos 4,Alimentos,Manta,Vendedor 6,Bodega Principal,58.79,57.81,0.98,1.66%
2025-04-04,Producto Cuidado Personal 2,Cuidado Personal,Quito,Vendedor 3,Bodega Norte,107.16,110.36,3.2,2.98%
2025-04-04,Producto Alimentos 4,Alimentos,Quito,Vendedor 5,Bodega Principal,49.74,48.58,1.16,2.33%
2025-04-04,Producto Limpieza 2,Limpieza,Guayaquil,Vendedor 5,Bodega Sur,23.19,23.66,0.47,2.03%
2025-04-04,Producto Cuidado Personal 2,Cuidado Personal,Guayaquil,Vendedor 6,Bodega Sur,171.46,174.4,2.94,1.71%
2025-04-04,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 3,Bodega Principal,29.92,29.28,0.64,2.14%
2025-04-05,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 2,Bodega Norte,39.2,39.93,0.73,1.87%
2025-04-05,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 4,Bodega Principal,48.96,50.4,1.44,2.94%
2025-04-05,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 6,Bodega Sur,11.93,12.52,0.59,4.97%
2025-04-05,Producto Alimentos 5,Alimentos,Manta,Vendedor 3,Bodega Principal,44.73,42.51,2.22,4.95%
2025-04-05,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 5,Bodega Sur,20.02,20.78,0.76,3.81%
2025-04-06,Producto Bebidas 6,Bebidas,Cuenca,Vendedor 8,Bodega Norte,27.38,27.28,0.1,0.35%
2025-04-06,Producto Alimentos 2,Alimentos,Quito,Vendedor 7,Bodega Principal,13.6,13.8,0.2,1.47%
2025-04-06,Producto Alimentos 5,Alimentos,Quito,Vendedor 5,Bodega Principal,12.78,12.84,0.06,0.43%
2025-04-06,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 6,Bodega Sur,54.43,56.65,2.22,4.08%
2025-04-06,Producto Bebidas 1,Bebidas,Quito,Vendedor 2,Bodega Principal,23.35,22.96,0.39,1.68%
2025-04-06,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 6,Bodega Sur,44.1,44.1,0,0.01%
2025-04-06,Producto Limpieza 2,Limpieza,Quito,Vendedor 7,Bodega Norte,154.21,158.55,4.34,2.81%
2025-04-06,Producto Bebidas 4,Bebidas,Quito,Vendedor 2,Bodega Sur,18.77,19.61,0.84,4.46%
2025-04-06,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 1,Bodega Sur,35.28,35.99,0.71,2.02%
2025-04-06,Producto Cuidado Personal 5,Cuidado Personal,Quito,Vendedor 1,Bodega Norte,74.81,76.56,1.75,2.34%
2025-04-06,Producto Electrodomésticos 4,Electrodomésticos,Cuenca,Vendedor 2,Bodega Sur,2269.74,2181.3,88.44,3.9%
2025-04-07,Producto Bebidas 1,Bebidas,Quito,Vendedor 7,Bodega Sur,22.52,21.76,0.76,3.36%
2025-04-07,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 7,Bodega Sur,134.9,128.42,6.48,4.81%
2025-04-07,Producto Bebidas 6,Bebidas,Manta,Vendedor 6,Bodega Principal,7.02,7.15,0.13,1.81%
2025-04-07,Producto Alimentos 2,Alimentos,Quito,Vendedor 8,Bodega Principal,57.8,55.2,2.6,4.49%
2025-04-07,Producto Alimentos 5,Alimentos,Quito,Vendedor 8,Bodega Principal,106.5,109.08,2.58,2.42%
2025-04-08,Producto Alimentos 6,Alimentos,Manta,Vendedor 2,Bodega Principal,18.3,17.98,0.32,1.73%
2025-04-08,Producto Cuidado Personal 5,Cuidado Personal,Guayaquil,Vendedor 8,Bodega Sur,202.5,197.01,5.49,2.71%
2025-04-08,Producto Limpieza 6,Limpieza,Cuenca,Vendedor 1,Bodega Sur,15.86,15.11,0.75,4.75%
2025-04-08,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 2,Bodega Norte,16.56,16.8,0.24,1.42%
2025-04-08,Producto Limpieza 4,Limpieza,Guayaquil,Vendedor 4,Bodega Principal,98.42,93.65,4.77,4.85%
2025-04-08,Producto Limpieza 2,Limpieza,Guayaquil,Vendedor 2,Bodega Principal,117.5,122.39,4.89,4.16%
2025-04-09,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 5,Bodega Norte,8.4,8.26,0.14,1.68%
2025-04-09,Producto Alimentos 6,Alimentos,Ambato,Vendedor 5,Bodega Norte,85.4,85.69,0.29,0.33%
2025-04-09,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 2,Bodega Sur,23.63,22.63,1,4.24%
2025-04-09,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 4,Bodega Principal,31.95,30.51,1.44,4.51%
2025-04-09,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 2,Bodega Sur,9.88,10.24,0.36,3.67%
2025-04-09,Producto Bebidas 5,Bebidas,Quito,Vendedor 8,Bodega Sur,21.56,20.96,0.6,2.8%
2025-04-09,Producto Alimentos 2,Alimentos,Manta,Vendedor 5,Bodega Norte,21.42,20.36,1.06,4.95%
2025-04-09,Producto Alimentos 6,Alimentos,Quito,Vendedor 5,Bodega Norte,30.5,31.61,1.11,3.64%
2025-04-09,Producto Alimentos 4,Alimentos,Quito,Vendedor 5,Bodega Norte,21.28,20.51,0.77,3.64%
2025-04-10,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 5,Bodega Principal,29.16,27.79,1.37,4.69%
2025-04-10,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 2,Bodega Sur,36.72,35.18,1.54,4.19%
2025-04-10,Producto Alimentos 5,Alimentos,Manta,Vendedor 4,Bodega Principal,113.6,111.9,1.7,1.49%
2025-04-10,Producto Electrodomésticos 6,Electrodomésticos,Guayaquil,Vendedor 2,Bodega Principal,969.14,957.41,11.73,1.21%
2025-04-10,Producto Bebidas 1,Bebidas,Quito,Vendedor 8,Bodega Principal,17.17,17.94,0.77,4.49%
2025-04-10,Producto Bebidas 6,Bebidas,Quito,Vendedor 5,Bodega Principal,17.78,17.79,0.01,0.08%
2025-04-10,Producto Bebidas 1,Bebidas,Quito,Vendedor 2,Bodega Norte,2.36,2.47,0.11,4.57%
2025-04-10,Producto Cuidado Personal 1,Cuidado Personal,Quito,Vendedor 6,Bodega Sur,113.16,109.12,4.04,3.57%
2025-04-11,Producto Cuidado Personal 2,Cuidado Personal,Cuenca,Vendedor 1,Bodega Norte,67.68,70.88,3.2,4.72%
2025-04-11,Producto Bebidas 3,Bebidas,Quito,Vendedor 5,Bodega Principal,2.1,2.16,0.06,2.65%
2025-04-11,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 4,Bodega Norte,137.46,141.3,3.84,2.8%
